position,representation,probe_seed,class_index,tag_id,precision,recall,f1,support_blocks,unit
P3,RAW_SIGNAL_281,46,3,4,0.5,0.4444444444444444,0.47058823529411764,9,condition_block
P3,RAW_SIGNAL_281,46,4,5,0.2857142857142857,0.2222222222222222,0.25,9,condition_block
P3,RAW_SIGNAL_281,46,5,6,0.5555555555555556,0.5555555555555556,0.5555555555555556,9,condition_block
P3,RAW_SIGNAL_281,46,6,7,0.6666666666666666,0.4444444444444444,0.5333333333333333,9,condition_block
P3,FIRST_DIFFERENCE_280,42,0,1,0.15384615384615385,0.2222222222222222,0.18181818181818185,9,condition_block
P3,FIRST_DIFFERENCE_280,42,1,2,0.5,0.2222222222222222,0.30769230769230765,9,condition_block
P3,FIRST_DIFFERENCE_280,42,2,3,0.46153846153846156,0.6666666666666666,0.5454545454545455,9,condition_block
P3,FIRST_DIFFERENCE_280,42,3,4,0.3333333333333333,0.2222222222222222,0.26666666666666666,9,condition_block
P3,FIRST_DIFFERENCE_280,42,4,5,0.3333333333333333,0.1111111111111111,0.16666666666666666,9,condition_block
P3,FIRST_DIFFERENCE_280,42,5,6,0.36363636363636365,0.4444444444444444,0.39999999999999997,9,condition_block
P3,FIRST_DIFFERENCE_280,42,6,7,0.38461538461538464,0.5555555555555556,0.4545454545454546,9,condition_block
P3,FIRST_DIFFERENCE_280,43,0,1,0.25,0.5555555555555556,0.3448275862068966,9,condition_block
P3,FIRST_DIFFERENCE_280,43,1,2,0.3333333333333333,0.1111111111111111,0.16666666666666666,9,condition_block
P3,FIRST_DIFFERENCE_280,43,2,3,0.375,0.3333333333333333,0.35294117647058826,9,condition_block
P3,FIRST_DIFFERENCE_280,43,3,4,0.6666666666666666,0.2222222222222222,0.3333333333333333,9,condition_block
P3,FIRST_DIFFERENCE_280,43,4,5,0.2857142857142857,0.2222222222222222,0.25,9,condition_block
P3,FIRST_DIFFERENCE_280,43,5,6,0.2727272727272727,0.3333333333333333,0.3,9,condition_block
P3,FIRST_DIFFERENCE_280,43,6,7,0.2727272727272727,0.3333333333333333,0.3,9,condition_block
P3,FIRST_DIFFERENCE_280,44,0,1,0.4166666666666667,0.5555555555555556,0.4761904761904762,9,condition_block
P3,FIRST_DIFFERENCE_280,44,1,2,0.25,0.1111111111111111,0.15384615384615383,9,condition_block
P3,FIRST_DIFFERENCE_280,44,2,3,0.5555555555555556,0.5555555555555556,0.5555555555555556,9,condition_block
P3,FIRST_DIFFERENCE_280,44,3,4,0.5,0.3333333333333333,0.4,9,condition_block
P3,FIRST_DIFFERENCE_280,44,4,5,0.625,0.5555555555555556,0.5882352941176471,9,condition_block
P3,FIRST_DIFFERENCE_280,44,5,6,0.38461538461538464,0.5555555555555556,0.4545454545454546,9,condition_block
P3,FIRST_DIFFERENCE_280,44,6,7,0.2727272727272727,0.3333333333333333,0.3,9,condition_block
P3,FIRST_DIFFERENCE_280,45,0,1,0.3333333333333333,0.5555555555555556,0.4166666666666667,9,condition_block
P3,FIRST_DIFFERENCE_280,45,1,2,0.3333333333333333,0.2222222222222222,0.26666666666666666,9,condition_block
P3,FIRST_DIFFERENCE_280,45,2,3,0.4444444444444444,0.4444444444444444,0.4444444444444444,9,condition_block
P3,FIRST_DIFFERENCE_280,45,3,4,0.5,0.3333333333333333,0.4,9,condition_block
P3,FIRST_DIFFERENCE_280,45,4,5,1.0,0.1111111111111111,0.19999999999999998,9,condition_block
P3,FIRST_DIFFERENCE_280,45,5,6,0.42857142857142855,0.6666666666666666,0.5217391304347826,9,condition_block
P3,FIRST_DIFFERENCE_280,45,6,7,0.25,0.3333333333333333,0.28571428571428575,9,condition_block
P3,FIRST_DIFFERENCE_280,46,0,1,0.3,0.6666666666666666,0.41379310344827586,9,condition_block
P3,FIRST_DIFFERENCE_280,46,1,2,0.5,0.1111111111111111,0.1818181818181818,9,condition_block
P3,FIRST_DIFFERENCE_280,46,2,3,0.4444444444444444,0.4444444444444444,0.4444444444444444,9,condition_block
P3,FIRST_DIFFERENCE_280,46,3,4,0.5,0.3333333333333333,0.4,9,condition_block
P3,FIRST_DIFFERENCE_280,46,4,5,0.16666666666666666,0.1111111111111111,0.13333333333333333,9,condition_block
P3,FIRST_DIFFERENCE_280,46,5,6,0.5555555555555556,0.5555555555555556,0.5555555555555556,9,condition_block
P3,FIRST_DIFFERENCE_280,46,6,7,0.45454545454545453,0.5555555555555556,0.5,9,condition_block
P3,C1_ENCODER_EMBEDDING,42,0,1,1.0,1.0,1.0,9,condition_block
P3,C1_ENCODER_EMBEDDING,42,1,2,1.0,1.0,1.0,9,condition_block
P3,C1_ENCODER_EMBEDDING,42,2,3,1.0,1.0,1.0,9,condition_block
P3,C1_ENCODER_EMBEDDING,42,3,4,0.9,1.0,0.9473684210526316,9,condition_block
P3,C1_ENCODER_EMBEDDING,42,4,5,1.0,1.0,1.0,9,condition_block
P3,C1_ENCODER_EMBEDDING,42,5,6,1.0,0.8888888888888888,0.9411764705882353,9,condition_block
P3,C1_ENCODER_EMBEDDING,42,6,7,1.0,1.0,1.0,9,condition_block
P3,C1_ENCODER_EMBEDDING,43,0,1,1.0,1.0,1.0,9,condition_block
P3,C1_ENCODER_EMBEDDING,43,1,2,1.0,1.0,1.0,9,condition_block
P3,C1_ENCODER_EMBEDDING,43,2,3,1.0,1.0,1.0,9,condition_block
P3,C1_ENCODER_EMBEDDING,43,3,4,1.0,1.0,1.0,9,condition_block
P3,C1_ENCODER_EMBEDDING,43,4,5,1.0,0.8888888888888888,0.9411764705882353,9,condition_block
P3,C1_ENCODER_EMBEDDING,43,5,6,0.9,1.0,0.9473684210526316,9,condition_block
P3,C1_ENCODER_EMBEDDING,43,6,7,1.0,1.0,1.0,9,condition_block
P3,C1_ENCODER_EMBEDDING,44,0,1,1.0,1.0,1.0,9,condition_block
P3,C1_ENCODER_EMBEDDING,44,1,2,1.0,0.6666666666666666,0.8,9,condition_block
P3,C1_ENCODER_EMBEDDING,44,2,3,0.8888888888888888,0.8888888888888888,0.8888888888888888,9,condition_block
P3,C1_ENCODER_EMBEDDING,44,3,4,0.8181818181818182,1.0,0.9,9,condition_block
P3,C1_ENCODER_EMBEDDING,44,4,5,1.0,0.7777777777777778,0.8750000000000001,9,condition_block
P3,C1_ENCODER_EMBEDDING,44,5,6,0.8,0.8888888888888888,0.8421052631578948,9,condition_block
P3,C1_ENCODER_EMBEDDING,44,6,7,0.8181818181818182,1.0,0.9,9,condition_block
P3,C1_ENCODER_EMBEDDING,45,0,1,0.9,1.0,0.9473684210526316,9,condition_block
P3,C1_ENCODER_EMBEDDING,45,1,2,0.8888888888888888,0.8888888888888888,0.8888888888888888,9,condition_block
P3,C1_ENCODER_EMBEDDING,45,2,3,0.9,1.0,0.9473684210526316,9,condition_block
P3,C1_ENCODER_EMBEDDING,45,3,4,0.8181818181818182,1.0,0.9,9,condition_block
P3,C1_ENCODER_EMBEDDING,45,4,5,1.0,0.4444444444444444,0.6153846153846153,9,condition_block
P3,C1_ENCODER_EMBEDDING,45,5,6,0.875,0.7777777777777778,0.823529411764706,9,condition_block
P3,C1_ENCODER_EMBEDDING,45,6,7,0.8181818181818182,1.0,0.9,9,condition_block
P3,C1_ENCODER_EMBEDDING,46,0,1,0.9,1.0,0.9473684210526316,9,condition_block
P3,C1_ENCODER_EMBEDDING,46,1,2,1.0,0.4444444444444444,0.6153846153846153,9,condition_block
P3,C1_ENCODER_EMBEDDING,46,2,3,0.8888888888888888,0.8888888888888888,0.8888888888888888,9,condition_block
P3,C1_ENCODER_EMBEDDING,46,3,4,0.7272727272727273,0.8888888888888888,0.7999999999999999,9,condition_block
P3,C1_ENCODER_EMBEDDING,46,4,5,1.0,0.7777777777777778,0.8750000000000001,9,condition_block
P3,C1_ENCODER_EMBEDDING,46,5,6,0.8,0.8888888888888888,0.8421052631578948,9,condition_block
P3,C1_ENCODER_EMBEDDING,46,6,7,0.75,1.0,0.8571428571428571,9,condition_block
P4,RAW_SIGNAL_281,42,0,1,0.35714285714285715,0.5555555555555556,0.43478260869565216,9,condition_block
P4,RAW_SIGNAL_281,42,1,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,9,condition_block
P4,RAW_SIGNAL_281,42,2,3,0.25,0.1111111111111111,0.15384615384615383,9,condition_block
P4,RAW_SIGNAL_281,42,3,4,0.25,0.3333333333333333,0.28571428571428575,9,condition_block
P4,RAW_SIGNAL_281,42,4,5,0.2857142857142857,0.2222222222222222,0.25,9,condition_block
P4,RAW_SIGNAL_281,42,5,6,0.25,0.3333333333333333,0.28571428571428575,9,condition_block
P4,RAW_SIGNAL_281,42,6,7,0.2,0.1111111111111111,0.14285714285714285,9,condition_block
P4,RAW_SIGNAL_281,43,0,1,0.21428571428571427,0.3333333333333333,0.2608695652173913,9,condition_block
P4,RAW_SIGNAL_281,43,1,2,0.2,0.1111111111111111,0.14285714285714285,9,condition_block
P4,RAW_SIGNAL_281,43,2,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,9,condition_block
P4,RAW_SIGNAL_281,43,3,4,0.25,0.3333333333333333,0.28571428571428575,9,condition_block
P4,RAW_SIGNAL_281,43,4,5,0.2,0.1111111111111111,0.14285714285714285,9,condition_block
P4,RAW_SIGNAL_281,43,5,6,0.38461538461538464,0.5555555555555556,0.4545454545454546,9,condition_block
P4,RAW_SIGNAL_281,43,6,7,0.2,0.1111111111111111,0.14285714285714285,9,condition_block
P4,RAW_SIGNAL_281,44,0,1,0.3,0.3333333333333333,0.3157894736842105,9,condition_block
P4,RAW_SIGNAL_281,44,1,2,0.38461538461538464,0.5555555555555556,0.4545454545454546,9,condition_block
P4,RAW_SIGNAL_281,44,2,3,0.18181818181818182,0.2222222222222222,0.19999999999999998,9,condition_block
P4,RAW_SIGNAL_281,44,3,4,0.2857142857142857,0.2222222222222222,0.25,9,condition_block
P4,RAW_SIGNAL_281,44,4,5,0.0,0.0,0.0,9,condition_block
P4,RAW_SIGNAL_281,44,5,6,0.2857142857142857,0.4444444444444444,0.34782608695652173,9,condition_block
P4,RAW_SIGNAL_281,44,6,7,0.2857142857142857,0.2222222222222222,0.25,9,condition_block
P4,RAW_SIGNAL_281,45,0,1,0.25,0.4444444444444444,0.32,9,condition_block
P4,RAW_SIGNAL_281,45,1,2,0.5,0.3333333333333333,0.4,9,condition_block
P4,RAW_SIGNAL_281,45,2,3,0.3,0.3333333333333333,0.3157894736842105,9,condition_block
P4,RAW_SIGNAL_281,45,3,4,0.2,0.2222222222222222,0.2105263157894737,9,condition_block
P4,RAW_SIGNAL_281,45,4,5,0.0,0.0,0.0,9,condition_block
P4,RAW_SIGNAL_281,45,5,6,0.3333333333333333,0.2222222222222222,0.26666666666666666,9,condition_block
P4,RAW_SIGNAL_281,45,6,7,0.14285714285714285,0.1111111111111111,0.125,9,condition_block
P4,RAW_SIGNAL_281,46,0,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,9,condition_block
P4,RAW_SIGNAL_281,46,1,2,0.3,0.3333333333333333,0.3157894736842105,9,condition_block
P4,RAW_SIGNAL_281,46,2,3,0.3076923076923077,0.4444444444444444,0.3636363636363637,9,condition_block
P4,RAW_SIGNAL_281,46,3,4,0.2222222222222222,0.2222222222222222,0.2222222222222222,9,condition_block
P4,RAW_SIGNAL_281,46,4,5,0.1,0.1111111111111111,0.10526315789473685,9,condition_block
P4,RAW_SIGNAL_281,46,5,6,0.125,0.1111111111111111,0.11764705882352941,9,condition_block
P4,RAW_SIGNAL_281,46,6,7,0.25,0.1111111111111111,0.15384615384615383,9,condition_block
P4,FIRST_DIFFERENCE_280,42,0,1,0.125,0.1111111111111111,0.11764705882352941,9,condition_block
P4,FIRST_DIFFERENCE_280,42,1,2,0.2857142857142857,0.2222222222222222,0.25,9,condition_block
P4,FIRST_DIFFERENCE_280,42,2,3,0.4166666666666667,0.5555555555555556,0.4761904761904762,9,condition_block
P4,FIRST_DIFFERENCE_280,42,3,4,0.2,0.1111111111111111,0.14285714285714285,9,condition_block
P4,FIRST_DIFFERENCE_280,42,4,5,0.3,0.3333333333333333,0.3157894736842105,9,condition_block
P4,FIRST_DIFFERENCE_280,42,5,6,0.4375,0.7777777777777778,0.56,9,condition_block
P4,FIRST_DIFFERENCE_280,42,6,7,0.2,0.1111111111111111,0.14285714285714285,9,condition_block
P4,FIRST_DIFFERENCE_280,43,0,1,0.2,0.1111111111111111,0.14285714285714285,9,condition_block
P4,FIRST_DIFFERENCE_280,43,1,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,9,condition_block
P4,FIRST_DIFFERENCE_280,43,2,3,0.38461538461538464,0.5555555555555556,0.4545454545454546,9,condition_block
P4,FIRST_DIFFERENCE_280,43,3,4,0.0,0.0,0.0,9,condition_block
P4,FIRST_DIFFERENCE_280,43,4,5,0.2,0.2222222222222222,0.2105263157894737,9,condition_block
P4,FIRST_DIFFERENCE_280,43,5,6,0.42857142857142855,0.3333333333333333,0.375,9,condition_block
P4,FIRST_DIFFERENCE_280,43,6,7,0.3333333333333333,0.4444444444444444,0.380952380952381,9,condition_block
P4,FIRST_DIFFERENCE_280,44,0,1,0.2222222222222222,0.2222222222222222,0.2222222222222222,9,condition_block
P4,FIRST_DIFFERENCE_280,44,1,2,0.2,0.1111111111111111,0.14285714285714285,9,condition_block
P4,FIRST_DIFFERENCE_280,44,2,3,0.16666666666666666,0.1111111111111111,0.13333333333333333,9,condition_block
P4,FIRST_DIFFERENCE_280,44,3,4,0.0,0.0,0.0,9,condition_block
P4,FIRST_DIFFERENCE_280,44,4,5,0.09090909090909091,0.1111111111111111,0.09999999999999999,9,condition_block
P4,FIRST_DIFFERENCE_280,44,5,6,0.2,0.3333333333333333,0.25,9,condition_block
P4,FIRST_DIFFERENCE_280,44,6,7,0.16666666666666666,0.2222222222222222,0.1904761904761905,9,condition_block
P4,FIRST_DIFFERENCE_280,45,0,1,0.2857142857142857,0.2222222222222222,0.25,9,condition_block
P4,FIRST_DIFFERENCE_280,45,1,2,0.3333333333333333,0.2222222222222222,0.26666666666666666,9,condition_block
P4,FIRST_DIFFERENCE_280,45,2,3,0.2,0.2222222222222222,0.2105263157894737,9,condition_block
P4,FIRST_DIFFERENCE_280,45,3,4,0.14285714285714285,0.1111111111111111,0.125,9,condition_block
P4,FIRST_DIFFERENCE_280,45,4,5,0.25,0.1111111111111111,0.15384615384615383,9,condition_block
P4,FIRST_DIFFERENCE_280,45,5,6,0.2222222222222222,0.4444444444444444,0.2962962962962963,9,condition_block
P4,FIRST_DIFFERENCE_280,45,6,7,0.2727272727272727,0.3333333333333333,0.3,9,condition_block
P4,FIRST_DIFFERENCE_280,46,0,1,0.25,0.3333333333333333,0.28571428571428575,9,condition_block
P4,FIRST_DIFFERENCE_280,46,1,2,0.26666666666666666,0.4444444444444444,0.33333333333333337,9,condition_block
P4,FIRST_DIFFERENCE_280,46,2,3,0.3333333333333333,0.5555555555555556,0.4166666666666667,9,condition_block
P4,FIRST_DIFFERENCE_280,46,3,4,0.0,0.0,0.0,9,condition_block
P4,FIRST_DIFFERENCE_280,46,4,5,0.25,0.2222222222222222,0.23529411764705882,9,condition_block
P4,FIRST_DIFFERENCE_280,46,5,6,0.16666666666666666,0.1111111111111111,0.13333333333333333,9,condition_block
P4,FIRST_DIFFERENCE_280,46,6,7,0.5,0.2222222222222222,0.30769230769230765,9,condition_block
P4,C1_ENCODER_EMBEDDING,42,0,1,0.0,0.0,0.0,9,condition_block
P4,C1_ENCODER_EMBEDDING,42,1,2,0.0,0.0,0.0,9,condition_block
P4,C1_ENCODER_EMBEDDING,42,2,3,0.16666666666666666,0.1111111111111111,0.13333333333333333,9,condition_block
P4,C1_ENCODER_EMBEDDING,42,3,4,0.16666666666666666,0.2222222222222222,0.1904761904761905,9,condition_block
P4,C1_ENCODER_EMBEDDING,42,4,5,0.2727272727272727,0.3333333333333333,0.3,9,condition_block
P4,C1_ENCODER_EMBEDDING,42,5,6,0.2222222222222222,0.2222222222222222,0.2222222222222222,9,condition_block
P4,C1_ENCODER_EMBEDDING,42,6,7,0.21428571428571427,0.3333333333333333,0.2608695652173913,9,condition_block
P4,C1_ENCODER_EMBEDDING,43,0,1,0.0,0.0,0.0,9,condition_block
P4,C1_ENCODER_EMBEDDING,43,1,2,0.1,0.1111111111111111,0.10526315789473685,9,condition_block
P4,C1_ENCODER_EMBEDDING,43,2,3,0.125,0.1111111111111111,0.11764705882352941,9,condition_block
P4,C1_ENCODER_EMBEDDING,43,3,4,0.1,0.1111111111111111,0.10526315789473685,9,condition_block
P4,C1_ENCODER_EMBEDDING,43,4,5,0.0,0.0,0.0,9,condition_block
P4,C1_ENCODER_EMBEDDING,43,5,6,0.09090909090909091,0.1111111111111111,0.09999999999999999,9,condition_block
P4,C1_ENCODER_EMBEDDING,43,6,7,0.25,0.2222222222222222,0.23529411764705882,9,condition_block
P4,C1_ENCODER_EMBEDDING,44,0,1,0.14285714285714285,0.1111111111111111,0.125,9,condition_block
P4,C1_ENCODER_EMBEDDING,44,1,2,0.2,0.2222222222222222,0.2105263157894737,9,condition_block
P4,C1_ENCODER_EMBEDDING,44,2,3,0.16666666666666666,0.1111111111111111,0.13333333333333333,9,condition_block
P4,C1_ENCODER_EMBEDDING,44,3,4,0.16666666666666666,0.2222222222222222,0.1904761904761905,9,condition_block
P4,C1_ENCODER_EMBEDDING,44,4,5,0.1111111111111111,0.1111111111111111,0.1111111111111111,9,condition_block
P4,C1_ENCODER_EMBEDDING,44,5,6,0.2,0.1111111111111111,0.14285714285714285,9,condition_block
P4,C1_ENCODER_EMBEDDING,44,6,7,0.2857142857142857,0.4444444444444444,0.34782608695652173,9,condition_block
P4,C1_ENCODER_EMBEDDING,45,0,1,0.1,0.1111111111111111,0.10526315789473685,9,condition_block
P4,C1_ENCODER_EMBEDDING,45,1,2,0.2222222222222222,0.2222222222222222,0.2222222222222222,9,condition_block
P4,C1_ENCODER_EMBEDDING,45,2,3,0.125,0.1111111111111111,0.11764705882352941,9,condition_block
P4,C1_ENCODER_EMBEDDING,45,3,4,0.21428571428571427,0.3333333333333333,0.2608695652173913,9,condition_block
P4,C1_ENCODER_EMBEDDING,45,4,5,0.14285714285714285,0.1111111111111111,0.125,9,condition_block
P4,C1_ENCODER_EMBEDDING,45,5,6,0.6666666666666666,0.2222222222222222,0.3333333333333333,9,condition_block
P4,C1_ENCODER_EMBEDDING,45,6,7,0.08333333333333333,0.1111111111111111,0.09523809523809525,9,condition_block
P4,C1_ENCODER_EMBEDDING,46,0,1,0.16666666666666666,0.1111111111111111,0.13333333333333333,9,condition_block
P4,C1_ENCODER_EMBEDDING,46,1,2,0.08333333333333333,0.1111111111111111,0.09523809523809525,9,condition_block
P4,C1_ENCODER_EMBEDDING,46,2,3,0.0,0.0,0.0,9,condition_block
P4,C1_ENCODER_EMBEDDING,46,3,4,0.13333333333333333,0.2222222222222222,0.16666666666666669,9,condition_block
P4,C1_ENCODER_EMBEDDING,46,4,5,0.125,0.1111111111111111,0.11764705882352941,9,condition_block
P4,C1_ENCODER_EMBEDDING,46,5,6,0.14285714285714285,0.1111111111111111,0.125,9,condition_block
P4,C1_ENCODER_EMBEDDING,46,6,7,0.2222222222222222,0.2222222222222222,0.2222222222222222,9,condition_block
