method,budget,strategy,source_seed,support_seed,oof_blocks,oof_rows,block_accuracy,block_macro_f1,row_accuracy,row_macro_f1,mean_within_block_agreement,inference_unit,interpretation_valid,block_confusion_matrix,row_confusion_matrix,support_seed_variance,source_checkpoint_variance
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,RANDOM_BLOCK,44,205439,63,3150,0.12698412698412698,0.1194986091602633,0.13015873015873017,0.12234993493731627,0.9755555555555555,condition_block,False,"[[0,2,1,2,2,1,1],[1,0,3,3,0,2,0],[1,2,1,1,0,2,2],[0,2,1,1,0,2,3],[1,1,1,3,1,1,1],[0,1,0,6,0,1,1],[0,0,0,3,1,1,4]]","[[0,110,47,100,90,50,53],[51,4,124,139,1,107,24],[49,100,50,51,3,100,97],[0,103,49,51,1,103,143],[49,50,50,151,50,50,50],[0,50,0,293,0,56,51],[0,0,2,149,50,50,199]]",0.0004651436891811335,0.000604634419687384
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,RANDOM_BLOCK,45,104729,63,3150,0.14285714285714285,0.1471361554068321,0.14063492063492064,0.14615625776372262,0.9714285714285714,condition_block,False,"[[0,2,1,0,0,1,5],[1,2,3,0,0,2,1],[2,1,3,0,0,3,0],[1,2,1,1,0,1,3],[2,1,0,2,1,2,1],[3,1,0,2,2,1,0],[3,0,2,0,1,2,1]]","[[0,110,50,0,0,53,237],[51,95,149,1,1,104,49],[100,44,138,0,9,150,9],[63,102,35,57,4,50,139],[101,47,3,100,49,100,50],[150,50,0,101,95,54,0],[150,1,100,0,49,100,50]]",0.0004651436891811335,0.000604634419687384
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,RANDOM_BLOCK,45,130363,63,3150,0.14285714285714285,0.14606727858607554,0.1349206349206349,0.13842830178487114,0.9634920634920634,condition_block,False,"[[0,0,1,0,1,4,3],[1,2,3,1,0,0,2],[2,0,4,0,0,3,0],[2,1,2,1,0,1,2],[2,0,1,2,1,2,1],[2,1,0,3,2,0,1],[2,1,2,0,1,2,1]]","[[0,17,50,3,46,194,140],[50,92,149,51,2,7,99],[92,4,184,1,10,150,9],[111,49,79,51,2,62,96],[97,7,49,100,47,100,50],[100,50,1,149,99,1,50],[100,51,100,6,49,94,50]]",0.0004651436891811335,0.000604634419687384
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,RANDOM_BLOCK,45,155921,63,3150,0.14285714285714285,0.13388555422168866,0.13523809523809524,0.12838090413389974,0.9726984126984127,condition_block,False,"[[1,1,2,1,0,1,3],[1,2,3,1,0,0,2],[3,0,3,0,1,2,0],[2,2,3,0,0,0,2],[1,1,2,3,1,0,1],[2,2,1,2,1,0,1],[2,0,2,3,0,0,2]]","[[46,60,104,50,0,50,140],[51,93,150,50,0,7,99],[148,6,133,1,50,100,12],[112,102,135,4,1,3,93],[54,50,96,150,50,0,50],[100,100,50,100,49,1,50],[100,0,101,149,0,1,99]]",0.0004651436891811335,0.000604634419687384
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,RANDOM_BLOCK,45,181081,63,3150,0.15873015873015872,0.16195982380192908,0.1634920634920635,0.16692537252817652,0.9653968253968254,condition_block,False,"[[1,1,1,0,1,1,4],[0,1,3,1,1,2,1],[1,0,3,3,0,1,1],[2,2,1,0,0,0,4],[1,1,1,2,2,1,1],[2,1,0,3,2,1,0],[2,0,1,3,0,1,2]]","[[46,64,50,0,40,53,197],[0,54,155,51,41,100,49],[49,1,150,150,0,50,50],[112,103,59,17,0,3,156],[47,53,49,107,93,51,50],[100,50,0,148,96,56,0],[97,1,50,150,0,53,99]]",0.0004651436891811335,0.000604634419687384
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,RANDOM_BLOCK,45,205439,63,3150,0.1111111111111111,0.11840749058794173,0.1126984126984127,0.11778414615670439,0.9634920634920633,condition_block,False,"[[0,2,1,1,1,2,2],[0,1,3,2,0,1,2],[2,0,2,1,0,3,1],[3,1,1,1,0,1,2],[1,0,1,4,1,1,1],[1,1,0,6,0,1,0],[2,0,2,4,0,0,1]]","[[0,110,50,50,43,97,100],[0,50,149,90,2,84,75],[98,7,103,44,1,150,47],[143,52,38,55,12,56,94],[44,6,50,201,46,50,53],[49,51,0,296,3,51,0],[97,4,99,196,0,4,50]]",0.0004651436891811335,0.000604634419687384
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,RANDOM_BLOCK,46,104729,63,3150,0.15873015873015872,0.15494676131322094,0.16095238095238096,0.15729204813960537,0.958095238095238,condition_block,False,"[[0,0,1,2,0,3,3],[3,1,2,0,1,1,1],[1,0,2,0,1,4,1],[2,1,2,1,1,0,2],[1,0,2,2,1,2,1],[1,0,1,2,2,2,1],[2,1,1,0,0,2,3]]","[[0,4,63,94,0,149,140],[141,53,105,1,25,50,75],[53,1,100,0,47,198,51],[95,47,106,53,50,6,93],[50,0,100,100,49,101,50],[59,0,50,98,91,102,50],[100,50,51,0,0,99,150]]",0.0004651436891811335,0.000604634419687384
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,RANDOM_BLOCK,46,130363,63,3150,0.15873015873015872,0.1496598639455782,0.16031746031746033,0.15031736005967036,0.9584126984126984,condition_block,False,"[[0,1,2,1,1,2,2],[1,1,3,2,1,1,0],[1,0,2,1,1,2,2],[1,2,3,0,0,1,2],[1,1,1,2,1,2,1],[1,0,1,3,2,2,0],[2,1,0,0,0,2,4]]","[[0,50,103,50,47,100,100],[41,49,159,101,25,50,25],[43,1,106,44,62,107,87],[62,81,147,4,7,53,96],[44,53,50,103,46,104,50],[53,0,50,153,92,102,0],[97,50,2,3,0,100,198]]",0.0004651436891811335,0.000604634419687384
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,RANDOM_BLOCK,46,155921,63,3150,0.09523809523809523,0.0933894839400291,0.10666666666666667,0.10525899108818185,0.963174603174603,condition_block,False,"[[0,2,4,2,0,0,1],[0,0,3,2,1,1,2],[2,0,1,0,1,4,1],[2,1,3,0,1,0,2],[1,1,2,2,1,1,1],[1,0,1,4,2,1,0],[3,1,0,1,0,1,3]]","[[0,100,203,97,0,0,50],[1,1,155,90,49,54,100],[99,1,50,0,63,199,38],[77,52,155,19,48,3,96],[29,50,96,100,67,58,50],[59,1,50,198,91,51,0],[150,50,2,50,0,50,148]]",0.0004651436891811335,0.000604634419687384
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,RANDOM_BLOCK,46,181081,63,3150,0.1111111111111111,0.11436099406024217,0.12,0.12323194382184388,0.9603174603174602,condition_block,False,"[[0,1,1,2,1,2,2],[1,1,3,2,0,1,1],[2,1,1,2,0,1,2],[1,2,1,1,1,1,2],[0,0,1,3,1,3,1],[2,0,1,4,1,1,0],[2,0,1,3,0,1,2]]","[[0,50,63,94,40,103,100],[41,54,155,100,1,74,25],[95,51,50,107,9,50,88],[53,100,50,51,50,50,96],[1,0,50,150,49,150,50],[102,1,50,197,47,53,0],[97,1,29,150,0,52,121]]",0.0004651436891811335,0.000604634419687384
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,RANDOM_BLOCK,46,205439,63,3150,0.14285714285714285,0.12586675020885546,0.146984126984127,0.13091953612652513,0.9765079365079364,condition_block,False,"[[0,1,1,3,0,2,2],[0,1,3,3,1,1,0],[2,0,1,1,1,3,1],[1,1,2,3,0,0,2],[0,0,1,4,0,2,2],[0,0,1,6,1,1,0],[1,0,0,3,0,2,3]]","[[0,50,50,150,0,100,100],[1,52,152,141,51,53,0],[92,1,66,56,35,150,50],[50,50,102,145,7,3,93],[0,0,50,200,0,104,96],[3,0,50,301,46,50,0],[50,0,1,150,0,99,150]]",0.0004651436891811335,0.000604634419687384
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,SURFACE_BALANCED,42,104729,63,3150,0.1746031746031746,0.17719949223708623,0.18634920634920635,0.1892851171372408,0.9580952380952379,condition_block,False,"[[2,0,1,0,1,2,3],[0,2,3,2,0,1,1],[2,0,1,2,0,2,2],[2,2,1,0,1,1,2],[1,1,0,4,1,1,1],[2,1,0,3,0,2,1],[1,0,0,2,0,3,3]]","[[96,14,50,3,40,100,147],[1,97,149,100,1,53,49],[92,1,72,101,24,100,60],[97,110,46,18,51,35,93],[43,46,4,207,49,51,50],[99,50,0,147,1,106,47],[50,1,1,100,0,149,149]]",0.0004485100017612343,0.0006965731637446608
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,SURFACE_BALANCED,42,130363,63,3150,0.15873015873015872,0.15342136854741897,0.15333333333333332,0.14882268964913906,0.9663492063492063,condition_block,False,"[[1,1,2,0,1,1,3],[0,2,2,1,1,2,1],[2,1,2,0,0,3,1],[2,2,1,0,1,0,3],[2,0,3,1,2,0,1],[2,1,1,1,3,1,0],[3,1,1,1,0,1,2]]","[[46,60,104,0,40,53,147],[1,97,100,50,50,103,49],[99,51,88,0,13,150,49],[97,105,32,0,50,24,142],[100,0,146,53,99,2,50],[106,50,50,47,140,54,3],[147,52,50,50,0,52,99]]",0.0004485100017612343,0.0006965731637446608
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,SURFACE_BALANCED,42,155921,63,3150,0.14285714285714285,0.14449860916026327,0.14984126984126983,0.15091821950844445,0.9555555555555555,condition_block,False,"[[1,1,1,0,1,1,4],[1,1,3,2,1,1,0],[2,0,2,2,0,2,1],[2,2,1,0,1,1,2],[1,0,3,3,1,0,1],[1,1,1,4,0,1,1],[2,0,1,3,0,0,3]]","[[46,58,53,3,43,50,197],[41,57,152,100,50,50,0],[92,4,100,101,21,100,32],[97,105,52,15,50,38,93],[43,0,146,161,49,1,50],[49,50,50,161,36,56,48],[97,0,51,150,0,3,149]]",0.0004485100017612343,0.0006965731637446608
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,SURFACE_BALANCED,42,181081,63,3150,0.1746031746031746,0.16010282901039202,0.17206349206349206,0.1579864364710321,0.968253968253968,condition_block,False,"[[2,1,2,0,1,2,1],[0,3,1,1,1,2,1],[2,0,2,1,0,3,1],[2,2,1,0,1,0,3],[2,3,2,0,0,1,1],[2,2,0,1,2,2,0],[1,2,0,2,0,2,2]]","[[93,63,101,3,40,100,50],[1,147,50,50,50,103,49],[99,10,100,49,10,150,32],[94,113,32,0,48,21,142],[100,143,100,3,0,54,50],[106,100,0,47,94,103,0],[50,99,1,100,0,101,99]]",0.0004485100017612343,0.0006965731637446608
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,SURFACE_BALANCED,42,205439,63,3150,0.14285714285714285,0.14430070273723522,0.14634920634920634,0.14726072309983032,0.9517460317460317,condition_block,False,"[[1,0,2,1,2,3,0],[0,3,2,2,0,1,1],[2,0,1,1,1,2,2],[3,1,0,0,2,1,2],[1,2,1,2,1,1,1],[1,2,0,3,2,1,0],[1,2,1,2,0,1,2]]","[[46,14,100,35,78,162,15],[1,146,101,100,0,53,49],[98,3,51,50,66,100,82],[140,61,3,12,97,44,93],[54,93,54,103,50,46,50],[52,100,0,145,96,57,0],[74,95,49,100,0,33,99]]",0.0004485100017612343,0.0006965731637446608
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,SURFACE_BALANCED,43,104729,63,3150,0.1746031746031746,0.169538234821007,0.17587301587301588,0.1714568036554153,0.9615873015873015,condition_block,False,"[[2,0,2,1,1,1,2],[2,1,2,1,0,2,1],[2,1,2,1,0,1,2],[1,1,3,1,0,1,2],[1,1,1,1,1,2,2],[1,0,0,4,1,1,2],[2,1,1,1,0,1,3]]","[[93,14,100,50,53,50,90],[91,55,102,53,0,99,50],[83,57,109,64,3,49,85],[53,57,139,48,10,50,93],[48,50,50,56,50,100,96],[52,3,1,197,47,50,100],[100,51,50,50,0,50,149]]",0.0004485100017612343,0.0006965731637446608
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,SURFACE_BALANCED,43,130363,63,3150,0.1746031746031746,0.1738198309626881,0.1746031746031746,0.17282084755131133,0.9571428571428571,condition_block,False,"[[1,1,2,1,0,1,3],[1,1,2,1,1,2,1],[3,0,3,0,0,2,1],[2,1,2,1,0,0,3],[0,0,2,1,2,2,2],[1,1,0,2,3,1,1],[4,1,1,0,0,1,2]]","[[41,60,100,47,0,53,149],[65,53,87,50,45,101,49],[139,7,165,0,4,100,35],[109,57,101,35,9,0,139],[5,0,99,47,102,99,98],[53,51,0,97,144,55,50],[200,52,49,0,0,50,99]]",0.0004485100017612343,0.0006965731637446608
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,SURFACE_BALANCED,43,155921,63,3150,0.15873015873015872,0.15409642117716651,0.1653968253968254,0.1611671558513775,0.965079365079365,condition_block,False,"[[1,1,1,2,1,1,2],[1,1,3,2,0,2,0],[3,0,2,2,0,1,1],[2,1,2,2,0,0,2],[1,0,2,1,1,2,2],[2,1,0,4,1,0,1],[2,1,1,1,0,1,3]]","[[53,57,50,97,50,53,90],[66,53,133,93,5,100,0],[136,7,115,102,3,49,38],[97,57,99,98,6,0,93],[48,0,99,56,50,99,98],[102,50,0,198,47,3,50],[100,50,51,50,0,50,149]]",0.0004485100017612343,0.0006965731637446608
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,SURFACE_BALANCED,43,181081,63,3150,0.19047619047619047,0.19302387621715353,0.18603174603174602,0.18709814037662564,0.9542857142857142,condition_block,False,"[[1,1,2,0,0,2,3],[2,2,2,2,0,1,0],[3,0,1,1,1,3,0],[0,1,3,2,0,1,2],[1,1,1,1,2,1,2],[0,2,0,2,2,1,2],[2,2,2,0,0,0,3]]","[[47,60,100,3,0,100,140],[75,104,105,90,1,51,24],[131,7,56,43,63,150,0],[15,60,149,79,10,44,93],[51,54,50,50,99,50,96],[3,103,0,97,95,52,100],[100,101,96,0,0,4,149]]",0.0004485100017612343,0.0006965731637446608
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,SURFACE_BALANCED,43,205439,63,3150,0.15873015873015872,0.16028492368607364,0.16285714285714287,0.16366632853968685,0.9565079365079365,condition_block,False,"[[1,0,3,1,0,2,2],[1,2,2,2,0,1,1],[2,1,1,1,0,2,2],[1,3,2,1,0,0,2],[0,2,1,3,1,0,2],[0,1,0,3,3,2,0],[3,2,1,1,0,0,2]]","[[46,14,141,59,0,100,90],[50,103,99,90,7,51,50],[89,60,83,33,3,100,82],[65,147,99,33,7,6,93],[5,97,50,149,50,3,96],[3,52,0,148,148,99,0],[150,100,50,50,0,1,99]]",0.0004485100017612343,0.0006965731637446608
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,SURFACE_BALANCED,44,104729,63,3150,0.14285714285714285,0.13896103896103895,0.13873015873015873,0.1353090600357391,0.9653968253968253,condition_block,False,"[[0,0,2,0,4,1,2],[2,1,2,2,0,0,2],[2,2,1,0,1,1,2],[1,1,1,1,0,2,3],[1,1,0,3,1,2,1],[1,1,0,3,2,2,0],[2,0,0,2,1,1,3]]","[[3,8,106,0,192,41,100],[91,50,102,100,1,6,100],[101,100,50,0,50,50,99],[62,52,56,30,10,97,143],[49,46,4,151,50,100,50],[49,50,0,148,97,105,1],[97,0,2,100,50,52,149]]",0.0004485100017612343,0.0006965731637446608
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,SURFACE_BALANCED,44,130363,63,3150,0.1111111111111111,0.11546096699549387,0.11523809523809524,0.11731264825387484,0.9533333333333334,condition_block,False,"[[1,3,3,0,2,0,0],[0,1,4,2,0,2,0],[1,3,1,0,0,2,2],[0,3,2,0,1,0,3],[1,1,1,2,2,1,1],[2,2,1,3,0,1,0],[2,1,2,0,1,2,1]]","[[47,160,140,0,100,3,0],[1,54,198,90,1,88,18],[53,153,56,0,4,100,84],[12,158,102,0,56,0,122],[50,50,50,100,100,50,50],[117,101,50,108,18,55,1],[100,51,99,0,50,99,51]]",0.0004485100017612343,0.0006965731637446608
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,SURFACE_BALANCED,44,155921,63,3150,0.09523809523809523,0.08710120203687884,0.10952380952380952,0.09987433735178608,0.9647619047619047,condition_block,False,"[[0,2,2,0,3,0,2],[1,1,4,1,0,1,1],[2,2,2,0,0,1,2],[0,2,2,0,1,1,3],[1,1,1,2,2,1,1],[1,2,1,2,1,0,2],[2,0,2,1,1,2,1]]","[[0,104,106,0,137,3,100],[41,54,198,50,1,56,50],[101,94,106,0,15,50,84],[12,100,100,4,59,32,143],[49,50,50,101,100,50,50],[49,100,50,99,46,6,100],[100,0,100,50,50,75,75]]",0.0004485100017612343,0.0006965731637446608
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,SURFACE_BALANCED,44,181081,63,3150,0.1111111111111111,0.1052568853628408,0.10920634920634921,0.10377352255643858,0.9733333333333334,condition_block,False,"[[1,3,3,0,2,0,0],[1,2,2,1,0,2,1],[2,2,0,0,2,2,1],[0,3,1,0,1,2,2],[1,2,0,2,1,2,1],[4,1,0,2,1,1,0],[2,1,0,0,1,3,2]]","[[47,160,140,0,100,3,0],[51,93,99,51,1,106,49],[103,100,0,0,98,100,49],[12,160,55,0,57,73,93],[54,96,4,100,46,100,50],[198,51,0,98,46,57,0],[99,50,1,0,50,149,101]]",0.0004485100017612343,0.0006965731637446608
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,SURFACE_BALANCED,44,205439,63,3150,0.14285714285714285,0.14329556383957093,0.14063492063492064,0.14156821872238323,0.9682539682539681,condition_block,False,"[[1,1,1,0,3,1,2],[0,1,2,3,0,2,1],[1,2,1,1,0,2,2],[1,3,1,1,0,1,2],[1,2,0,3,1,1,1],[2,1,0,5,0,1,0],[2,0,0,2,1,1,3]]","[[47,64,50,3,136,50,100],[1,44,109,140,0,106,50],[54,100,50,49,15,100,82],[62,141,52,48,1,53,93],[50,99,1,151,49,50,50],[99,50,0,245,0,56,0],[100,0,2,99,50,50,149]]",0.0004485100017612343,0.0006965731637446608
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,SURFACE_BALANCED,45,104729,63,3150,0.14285714285714285,0.14665245315400113,0.13206349206349208,0.13568356406652485,0.9603174603174602,condition_block,False,"[[0,1,1,0,2,3,2],[0,2,3,2,0,0,2],[1,1,3,3,0,1,0],[2,2,1,0,0,1,3],[1,1,1,2,1,2,1],[3,1,0,3,1,1,0],[2,0,1,3,0,1,2]]","[[0,64,50,3,86,147,100],[1,92,149,101,0,7,100],[50,51,121,133,9,66,20],[94,99,38,8,16,53,142],[53,50,50,101,46,100,50],[149,50,1,151,49,50,0],[97,1,50,150,0,53,99]]",0.0004485100017612343,0.0006965731637446608
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,SURFACE_BALANCED,45,130363,63,3150,0.1111111111111111,0.09087945523036801,0.10793650793650794,0.09111972651814522,0.9701587301587301,condition_block,False,"[[0,1,3,1,2,0,2],[2,1,3,0,1,1,1],[2,1,4,0,1,1,0],[1,2,5,0,0,0,1],[1,1,3,1,1,1,1],[1,1,0,3,3,0,1],[3,1,2,1,0,1,1]]","[[0,60,144,47,96,3,100],[100,53,156,0,41,50,50],[99,53,182,0,51,50,15],[65,104,228,0,3,0,50],[54,50,142,53,51,50,50],[56,50,1,144,145,4,50],[149,50,101,50,0,50,50]]",0.0004485100017612343,0.0006965731637446608
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,SURFACE_BALANCED,45,155921,63,3150,0.09523809523809523,0.08659420289855072,0.09841269841269841,0.08998107236497818,0.9730158730158729,condition_block,False,"[[0,1,1,0,3,0,4],[1,1,3,2,0,1,1],[0,0,3,3,1,1,1],[1,2,3,0,0,0,3],[1,1,2,2,1,1,1],[1,1,0,2,2,0,3],[2,0,2,3,0,1,1]]","[[0,60,54,3,136,0,197],[50,53,149,90,4,54,50],[1,0,150,139,50,60,50],[50,102,132,5,15,3,143],[49,50,95,101,52,50,53],[49,50,0,102,100,0,149],[99,0,101,150,0,50,50]]",0.0004485100017612343,0.0006965731637446608
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,SURFACE_BALANCED,45,181081,63,3150,0.12698412698412698,0.13589927198949756,0.13523809523809524,0.14214967386209046,0.9625396825396825,condition_block,False,"[[0,2,2,1,0,2,2],[1,2,3,0,0,1,2],[4,0,1,0,1,3,0],[1,2,3,0,0,1,2],[1,2,0,2,2,1,1],[3,2,0,3,0,1,0],[1,2,2,1,0,1,2]]","[[0,113,90,47,0,100,100],[51,96,149,0,1,54,99],[171,16,77,0,51,129,6],[65,103,128,7,4,50,93],[54,100,3,100,93,50,50],[153,100,0,140,3,54,0],[50,100,100,50,0,51,99]]",0.0004485100017612343,0.0006965731637446608
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,SURFACE_BALANCED,45,205439,63,3150,0.1746031746031746,0.1688618925831202,0.16952380952380952,0.16564854937198506,0.9609523809523808,condition_block,False,"[[2,0,2,1,1,1,2],[1,1,3,1,0,2,1],[3,1,4,0,0,1,0],[3,2,1,0,0,1,2],[2,1,2,2,1,0,1],[1,1,0,5,1,1,0],[2,1,2,2,0,0,2]]","[[96,14,106,50,40,44,100],[50,55,150,41,0,105,49],[142,65,177,1,0,50,15],[155,103,59,4,1,35,93],[103,50,96,101,46,4,50],[50,51,0,246,46,57,0],[97,51,100,99,0,4,99]]",0.0004485100017612343,0.0006965731637446608
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,SURFACE_BALANCED,46,104729,63,3150,0.15873015873015872,0.14393514981750277,0.1568253968253968,0.14237668395078298,0.9682539682539681,condition_block,False,"[[1,0,2,2,1,2,1],[2,0,2,1,1,1,2],[1,0,1,1,1,3,2],[1,2,2,1,0,1,2],[0,1,1,2,1,3,1],[0,0,1,3,2,2,1],[3,0,0,1,0,1,4]]","[[46,4,106,94,50,100,50],[91,0,109,57,49,50,94],[49,1,56,50,63,143,88],[50,96,103,45,7,53,96],[1,47,50,102,46,154,50],[3,0,50,153,92,102,50],[147,0,2,50,0,52,199]]",0.0004485100017612343,0.0006965731637446608
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,SURFACE_BALANCED,46,130363,63,3150,0.1746031746031746,0.15926286303995282,0.18,0.1642383299316171,0.9615873015873015,condition_block,False,"[[0,1,2,2,1,1,2],[0,1,4,1,1,1,1],[2,0,4,0,0,3,0],[2,2,2,0,1,0,2],[0,2,3,1,1,1,1],[1,1,1,2,2,2,0],[2,1,0,1,0,2,3]]","[[0,47,103,94,53,53,100],[1,53,180,50,63,53,50],[94,1,199,0,1,149,6],[91,81,124,7,50,3,94],[1,99,146,50,49,55,50],[59,50,50,97,92,102,0],[100,51,1,41,0,100,157]]",0.0004485100017612343,0.0006965731637446608
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,SURFACE_BALANCED,46,155921,63,3150,0.15873015873015872,0.1360055133164377,0.16253968253968254,0.14091534640885084,0.972063492063492,condition_block,False,"[[0,1,3,2,1,1,1],[1,1,4,1,0,1,1],[1,0,4,1,0,2,1],[1,1,3,1,1,0,2],[0,1,2,3,0,1,2],[0,1,1,3,2,1,1],[2,0,1,1,0,2,3]]","[[0,47,156,97,50,50,50],[41,54,180,50,25,50,50],[43,1,205,50,1,100,50],[50,50,152,46,56,3,93],[1,50,96,149,4,54,96],[3,50,50,153,91,53,50],[100,0,51,50,0,99,150]]",0.0004485100017612343,0.0006965731637446608
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,SURFACE_BALANCED,46,181081,63,3150,0.09523809523809523,0.09565154935998925,0.10158730158730159,0.10299192939167741,0.9526984126984126,condition_block,False,"[[0,1,2,2,0,2,2],[1,1,3,1,0,1,2],[2,0,1,0,1,3,2],[1,2,3,0,0,1,2],[1,2,0,1,1,3,1],[2,1,0,3,2,1,0],[1,1,0,2,0,3,2]]","[[0,53,100,97,0,100,100],[51,68,135,51,1,69,75],[103,1,50,0,63,155,78],[68,76,155,4,4,50,93],[47,99,4,50,46,154,50],[110,50,0,146,91,53,0],[50,50,1,100,0,150,99]]",0.0004485100017612343,0.0006965731637446608
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,SURFACE_BALANCED,46,205439,63,3150,0.12698412698412698,0.1291112936402631,0.12825396825396826,0.13061523595047997,0.9666666666666667,condition_block,False,"[[1,1,1,2,1,1,2],[0,1,3,3,1,1,0],[2,0,1,0,1,3,2],[2,1,2,0,2,0,2],[1,1,1,2,1,2,1],[1,0,1,4,2,1,0],[3,1,0,1,0,1,3]]","[[46,50,64,97,43,50,100],[1,49,155,141,53,50,1],[95,1,56,1,59,150,88],[91,48,101,5,106,6,93],[50,46,50,100,49,105,50],[59,0,50,198,92,51,0],[150,50,2,50,0,50,148]]",0.0004485100017612343,0.0006965731637446608
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,5,JOINT_FACTOR_COVERAGE,42,104729,63,3150,0.14285714285714285,0.13566058002148226,0.14253968253968255,0.1358207565987512,0.9704761904761903,condition_block,True,"[[2,2,2,1,1,0,1],[1,0,1,1,0,4,2],[2,1,0,2,0,3,1],[0,1,2,1,1,4,0],[0,1,0,4,0,2,2],[0,1,3,3,0,2,0],[1,2,2,0,0,0,4]]","[[97,107,90,50,53,3,50],[51,0,50,53,7,190,99],[85,56,7,100,3,145,54],[0,48,102,47,51,196,6],[0,49,5,199,0,97,100],[4,50,152,144,1,99,0],[51,100,98,2,0,0,199]]",0.0004743925796714841,0.0006323127617256334
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,5,JOINT_FACTOR_COVERAGE,42,130363,63,3150,0.09523809523809523,0.08889294848374132,0.10539682539682539,0.10092059234387007,0.9587301587301585,condition_block,True,"[[2,2,2,1,1,0,1],[1,0,0,1,2,3,2],[1,0,0,3,0,4,1],[1,0,2,0,1,3,2],[1,1,0,4,0,2,1],[1,1,2,2,1,1,1],[1,2,1,1,0,1,3]]","[[100,97,90,50,59,3,51],[53,24,0,26,107,141,99],[35,12,7,150,4,192,50],[47,4,80,0,48,175,96],[50,46,4,203,0,97,50],[54,51,99,97,47,52,50],[51,100,49,51,0,50,149]]",0.0004743925796714841,0.0006323127617256334
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,5,JOINT_FACTOR_COVERAGE,42,155921,63,3150,0.12698412698412698,0.11961451247165532,0.1295238095238095,0.1234838818920662,0.9565079365079365,condition_block,True,"[[2,1,2,1,2,0,1],[0,0,1,1,2,3,2],[1,0,1,2,0,4,1],[1,0,2,0,2,2,2],[1,1,0,4,0,2,1],[1,0,2,2,2,1,1],[1,3,1,0,0,0,4]]","[[97,50,94,50,106,3,50],[3,0,50,51,107,140,99],[35,34,57,79,3,191,51],[29,1,96,3,98,130,93],[50,46,8,199,0,97,50],[54,0,99,98,96,52,51],[51,149,49,2,0,0,199]]",0.0004743925796714841,0.0006323127617256334
FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,5,JOINT_FACTOR_COVERAGE,42,181081,63,3150,0.12698412698412698,0.12003341687552213,0.12857142857142856,0.12247150541398429,0.9707936507936507,condition_block,True,"[[2,2,2,1,1,1,0],[0,2,1,1,1,4,0],[1,1,0,2,0,3,2],[2,0,1,0,1,4,1],[1,1,0,3,0,2,2],[1,1,1,2,1,1,2],[2,2,0,1,0,1,3]]","[[97,104,96,50,50,53,0],[3,98,49,52,58,190,0],[35,62,6,100,3,149,95],[76,4,53,3,47,213,54],[54,49,0,150,0,97,100],[54,50,49,97,47,52,101],[100,100,0,51,0,50,149]]",0.0004743925796714841,0.0006323127617256334
