analysis_class,method,budget,source_seed,support_seed,outer_fold,support_coverage_score,unique_er_levels,unique_surfaces,block_accuracy,block_macro_f1
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,43,130363,2,0.75,2,3,0.23809523809523808,0.2344671201814059
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,5,43,130363,2,0.8,3,3,0.14285714285714285,0.11224489795918367
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,5,43,130363,2,0.8,3,3,0.09523809523809523,0.06679035250463822
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,1,43,155921,2,0.16666666666666666,1,1,0.09523809523809523,0.06938775510204082
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,1,43,155921,2,0.16666666666666666,1,1,0.23809523809523808,0.23617810760667904
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,3,43,155921,2,0.6666666666666666,3,2,0.19047619047619047,0.19999999999999998
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,43,155921,2,0.6666666666666666,3,2,0.19047619047619047,0.15
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,5,43,155921,2,0.75,3,3,0.09523809523809523,0.06031746031746032
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,5,43,155921,2,0.75,3,3,0.19047619047619047,0.1519274376417233
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,1,43,181081,2,0.16666666666666666,1,1,0.14285714285714285,0.11721611721611722
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,1,43,181081,2,0.16666666666666666,1,1,0.14285714285714285,0.1010989010989011
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,3,43,181081,2,0.75,3,2,0.14285714285714285,0.14502164502164502
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,43,181081,2,0.75,3,2,0.19047619047619047,0.16938775510204082
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,5,43,181081,2,0.775,3,3,0.14285714285714285,0.1336734693877551
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,5,43,181081,2,0.775,3,3,0.09523809523809523,0.07142857142857142
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,1,43,205439,2,0.16666666666666666,1,1,0.14285714285714285,0.11904761904761904
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,1,43,205439,2,0.16666666666666666,1,1,0.14285714285714285,0.1010989010989011
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,3,43,205439,2,0.5,2,2,0.14285714285714285,0.11224489795918367
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,43,205439,2,0.5,2,2,0.19047619047619047,0.1380952380952381
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,5,43,205439,2,0.775,3,3,0.23809523809523808,0.18119975262832405
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,5,43,205439,2,0.775,3,3,0.09523809523809523,0.08333333333333333
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,1,44,104729,0,0.16666666666666666,1,1,0.14285714285714285,0.1357142857142857
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,1,44,104729,0,0.16666666666666666,1,1,0.14285714285714285,0.13095238095238093
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,3,44,104729,0,0.6666666666666666,3,2,0.19047619047619047,0.14795918367346936
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,44,104729,0,0.6666666666666666,3,2,0.19047619047619047,0.16666666666666666
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,5,44,104729,0,0.775,3,3,0.19047619047619047,0.19591836734693877
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,5,44,104729,0,0.775,3,3,0.047619047619047616,0.047619047619047616
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,1,44,130363,0,0.16666666666666666,1,1,0.19047619047619047,0.1578231292517007
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,1,44,130363,0,0.16666666666666666,1,1,0.14285714285714285,0.09740259740259741
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,3,44,130363,0,0.5,2,2,0.09523809523809523,0.07142857142857142
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,44,130363,0,0.5,2,2,0.09523809523809523,0.10317460317460317
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,5,44,130363,0,0.775,3,3,0.14285714285714285,0.15
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,5,44,130363,0,0.775,3,3,0.09523809523809523,0.08333333333333333
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,1,44,155921,0,0.16666666666666666,1,1,0.14285714285714285,0.1388888888888889
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,1,44,155921,0,0.16666666666666666,1,1,0.14285714285714285,0.12414965986394556
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,3,44,155921,0,0.75,3,2,0.047619047619047616,0.025974025974025976
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,44,155921,0,0.75,3,2,0.23809523809523808,0.18367346938775508
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,5,44,155921,0,0.75,3,3,0.19047619047619047,0.14502164502164502
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,5,44,155921,0,0.75,3,3,0.23809523809523808,0.20714285714285713
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,1,44,181081,0,0.16666666666666666,1,1,0.047619047619047616,0.03571428571428571
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,1,44,181081,0,0.16666666666666666,1,1,0.14285714285714285,0.13605442176870747
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,3,44,181081,0,0.6666666666666666,3,2,0.23809523809523808,0.21789638932496075
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,44,181081,0,0.6666666666666666,3,2,0.14285714285714285,0.12857142857142856
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,5,44,181081,0,0.775,3,3,0.14285714285714285,0.12380952380952381
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,5,44,181081,0,0.775,3,3,0.19047619047619047,0.15816326530612246
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,1,44,205439,0,0.16666666666666666,1,1,0.09523809523809523,0.05194805194805195
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,1,44,205439,0,0.16666666666666666,1,1,0.09523809523809523,0.08843537414965986
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,3,44,205439,0,0.5833333333333333,2,2,0.23809523809523808,0.22155225726654296
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,44,205439,0,0.5833333333333333,2,2,0.19047619047619047,0.19047619047619047
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,5,44,205439,0,0.775,3,3,0.19047619047619047,0.16645021645021643
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,5,44,205439,0,0.775,3,3,0.23809523809523808,0.20816326530612245
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,1,44,104729,1,0.16666666666666666,1,1,0.14285714285714285,0.1090909090909091
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,1,44,104729,1,0.16666666666666666,1,1,0.047619047619047616,0.025974025974025976
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,3,44,104729,1,0.6666666666666666,3,2,0.19047619047619047,0.17687074829931973
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,44,104729,1,0.6666666666666666,3,2,0.047619047619047616,0.031746031746031744
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,5,44,104729,1,0.75,3,3,0.14285714285714285,0.14025974025974028
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,5,44,104729,1,0.75,3,3,0.19047619047619047,0.1349206349206349
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,1,44,130363,1,0.16666666666666666,1,1,0.09523809523809523,0.10317460317460317
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,1,44,130363,1,0.16666666666666666,1,1,0.09523809523809523,0.05612244897959184
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,3,44,130363,1,0.75,3,2,0.23809523809523808,0.23821892393320968
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,44,130363,1,0.75,3,2,0.09523809523809523,0.09285714285714286
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,5,44,130363,1,0.75,3,3,0.19047619047619047,0.19047619047619047
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,5,44,130363,1,0.75,3,3,0.09523809523809523,0.06349206349206349
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,1,44,155921,1,0.16666666666666666,1,1,0.14285714285714285,0.1090909090909091
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,1,44,155921,1,0.16666666666666666,1,1,0.047619047619047616,0.025974025974025976
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,3,44,155921,1,0.6666666666666666,3,2,0.14285714285714285,0.11224489795918367
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,44,155921,1,0.6666666666666666,3,2,0.047619047619047616,0.028571428571428574
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,5,44,155921,1,0.775,3,3,0.14285714285714285,0.11020408163265305
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,5,44,155921,1,0.775,3,3,0.14285714285714285,0.1336734693877551
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,1,44,181081,1,0.16666666666666666,1,1,0.14285714285714285,0.11904761904761904
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,1,44,181081,1,0.16666666666666666,1,1,0.0,0.0
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,3,44,181081,1,0.5,2,2,0.23809523809523808,0.21428571428571427
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,44,181081,1,0.5,2,2,0.047619047619047616,0.04081632653061224
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,5,44,181081,1,0.75,3,3,0.14285714285714285,0.10544217687074829
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,5,44,181081,1,0.75,3,3,0.14285714285714285,0.08888888888888889
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,1,44,205439,1,0.16666666666666666,1,1,0.047619047619047616,0.07142857142857142
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,1,44,205439,1,0.16666666666666666,1,1,0.047619047619047616,0.025974025974025976
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,3,44,205439,1,0.6666666666666666,3,2,0.14285714285714285,0.12244897959183673
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,44,205439,1,0.6666666666666666,3,2,0.047619047619047616,0.04081632653061224
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,5,44,205439,1,0.8,3,3,0.19047619047619047,0.17142857142857143
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,5,44,205439,1,0.8,3,3,0.19047619047619047,0.11544011544011544
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,1,44,104729,2,0.16666666666666666,1,1,0.2857142857142857,0.2571428571428572
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,1,44,104729,2,0.16666666666666666,1,1,0.19047619047619047,0.17891156462585034
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,3,44,104729,2,0.6666666666666666,2,3,0.09523809523809523,0.09523809523809523
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,44,104729,2,0.6666666666666666,2,3,0.09523809523809523,0.05772005772005772
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,5,44,104729,2,0.8,3,3,0.19047619047619047,0.18095238095238095
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,5,44,104729,2,0.8,3,3,0.19047619047619047,0.21700680272108844
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,1,44,130363,2,0.16666666666666666,1,1,0.23809523809523808,0.18095238095238095
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,1,44,130363,2,0.16666666666666666,1,1,0.2857142857142857,0.24897959183673463
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,3,44,130363,2,0.75,2,3,0.09523809523809523,0.08333333333333333
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,44,130363,2,0.75,2,3,0.14285714285714285,0.10317460317460317
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,5,44,130363,2,0.8,3,3,0.23809523809523808,0.22597402597402597
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,5,44,130363,2,0.8,3,3,0.23809523809523808,0.2714285714285714
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,1,44,155921,2,0.16666666666666666,1,1,0.14285714285714285,0.10510204081632654
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,1,44,155921,2,0.16666666666666666,1,1,0.19047619047619047,0.14909297052154194
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,3,44,155921,2,0.6666666666666666,3,2,0.09523809523809523,0.10714285714285714
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,44,155921,2,0.6666666666666666,3,2,0.09523809523809523,0.07653061224489796
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,5,44,155921,2,0.75,3,3,0.09523809523809523,0.07142857142857142
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,5,44,155921,2,0.75,3,3,0.19047619047619047,0.19999999999999998
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,1,44,181081,2,0.16666666666666666,1,1,0.19047619047619047,0.17006802721088435
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,1,44,181081,2,0.16666666666666666,1,1,0.23809523809523808,0.19740259740259744
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,3,44,181081,2,0.75,3,2,0.19047619047619047,0.17222222222222225
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,44,181081,2,0.75,3,2,0.23809523809523808,0.2153061224489796
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,5,44,181081,2,0.775,3,3,0.09523809523809523,0.1285714285714286
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,5,44,181081,2,0.775,3,3,0.047619047619047616,0.05714285714285715
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,1,44,205439,2,0.16666666666666666,1,1,0.19047619047619047,0.17006802721088435
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,1,44,205439,2,0.16666666666666666,1,1,0.23809523809523808,0.19740259740259744
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,3,44,205439,2,0.5,2,2,0.047619047619047616,0.04081632653061224
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,44,205439,2,0.5,2,2,0.14285714285714285,0.15
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,5,44,205439,2,0.775,3,3,0.09523809523809523,0.07256235827664399
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,5,44,205439,2,0.775,3,3,0.2857142857142857,0.29761904761904756
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,1,45,104729,0,0.16666666666666666,1,1,0.09523809523809523,0.04395604395604396
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,1,45,104729,0,0.16666666666666666,1,1,0.14285714285714285,0.1365079365079365
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,3,45,104729,0,0.6666666666666666,3,2,0.09523809523809523,0.0642857142857143
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,45,104729,0,0.6666666666666666,3,2,0.19047619047619047,0.15873015873015875
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,5,45,104729,0,0.775,3,3,0.19047619047619047,0.15510204081632656
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,5,45,104729,0,0.775,3,3,0.09523809523809523,0.0642857142857143
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,1,45,130363,0,0.16666666666666666,1,1,0.19047619047619047,0.16541950113378684
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,1,45,130363,0,0.16666666666666666,1,1,0.09523809523809523,0.06462585034013604
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,3,45,130363,0,0.5,2,2,0.047619047619047616,0.03571428571428571
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,45,130363,0,0.5,2,2,0.19047619047619047,0.19206349206349208
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,5,45,130363,0,0.775,3,3,0.23809523809523808,0.1826839826839827
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,5,45,130363,0,0.775,3,3,0.09523809523809523,0.0642857142857143
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,1,45,155921,0,0.16666666666666666,1,1,0.09523809523809523,0.04395604395604396
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,1,45,155921,0,0.16666666666666666,1,1,0.14285714285714285,0.1365079365079365
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,3,45,155921,0,0.75,3,2,0.047619047619047616,0.028571428571428574
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,45,155921,0,0.75,3,2,0.23809523809523808,0.17320774463631605
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,5,45,155921,0,0.75,3,3,0.14285714285714285,0.08333333333333333
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,5,45,155921,0,0.75,3,3,0.19047619047619047,0.14002267573696145
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,1,45,181081,0,0.16666666666666666,1,1,0.047619047619047616,0.031746031746031744
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,1,45,181081,0,0.16666666666666666,1,1,0.2857142857142857,0.2997835497835498
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,3,45,181081,0,0.6666666666666666,3,2,0.2857142857142857,0.2306122448979592
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,45,181081,0,0.6666666666666666,3,2,0.2857142857142857,0.28809523809523807
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,5,45,181081,0,0.775,3,3,0.23809523809523808,0.15646258503401358
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,5,45,181081,0,0.775,3,3,0.23809523809523808,0.18367346938775508
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,1,45,205439,0,0.16666666666666666,1,1,0.09523809523809523,0.07256235827664399
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,1,45,205439,0,0.16666666666666666,1,1,0.2857142857142857,0.3048855905998763
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,3,45,205439,0,0.5833333333333333,2,2,0.14285714285714285,0.08843537414965986
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,45,205439,0,0.5833333333333333,2,2,0.19047619047619047,0.17006802721088432
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,5,45,205439,0,0.775,3,3,0.09523809523809523,0.06168831168831169
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,5,45,205439,0,0.775,3,3,0.2857142857142857,0.26303854875283444
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,1,45,104729,1,0.16666666666666666,1,1,0.19047619047619047,0.15555555555555559
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,1,45,104729,1,0.16666666666666666,1,1,0.047619047619047616,0.025974025974025976
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,3,45,104729,1,0.6666666666666666,3,2,0.14285714285714285,0.1349206349206349
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,45,104729,1,0.6666666666666666,3,2,0.0,0.0
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,5,45,104729,1,0.75,3,3,0.14285714285714285,0.19047619047619047
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,5,45,104729,1,0.75,3,3,0.14285714285714285,0.146031746031746
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,1,45,130363,1,0.16666666666666666,1,1,0.14285714285714285,0.11904761904761904
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,1,45,130363,1,0.16666666666666666,1,1,0.09523809523809523,0.08311688311688312
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,3,45,130363,1,0.75,3,2,0.19047619047619047,0.1953617810760668
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,45,130363,1,0.75,3,2,0.0,0.0
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,5,45,130363,1,0.75,3,3,0.19047619047619047,0.19047619047619047
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,5,45,130363,1,0.75,3,3,0.0,0.0
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,1,45,155921,1,0.16666666666666666,1,1,0.19047619047619047,0.15952380952380954
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,1,45,155921,1,0.16666666666666666,1,1,0.047619047619047616,0.031746031746031744
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,3,45,155921,1,0.6666666666666666,3,2,0.09523809523809523,0.07653061224489796
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,45,155921,1,0.6666666666666666,3,2,0.0,0.0
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,5,45,155921,1,0.775,3,3,0.14285714285714285,0.08888888888888889
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,5,45,155921,1,0.775,3,3,0.23809523809523808,0.24603174603174602
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,1,45,181081,1,0.16666666666666666,1,1,0.0,0.0
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,1,45,181081,1,0.16666666666666666,1,1,0.0,0.0
ASSOCIATIONAL_EXPLORATORY,TARGET_ONLY_COSINE_PROTOTYPE,3,45,181081,1,0.5,2,2,0.14285714285714285,0.09795918367346938
ASSOCIATIONAL_EXPLORATORY,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,45,181081,1,0.5,2,2,0.0,0.0
