budget,budget_label,claim_type,method,source_seed,support_seed,query_rows,query_condition_blocks,accuracy,macro_f1,balanced_accuracy,worst_class_f1,block_majority_accuracy,block_majority_macro_f1,prediction_sha256
20,20 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,42,130363,3150,63,0.12349206349206349,0.11133883217096992,0.12349206349206347,0.0,0.12698412698412698,0.1136880244088482,dddf60a2e935eeca474695a33bfa2cc96967249060178a7777856f12b283cdd0
20,20 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,42,155921,3150,63,0.12444444444444444,0.1091812377898925,0.12444444444444445,0.0,0.12698412698412698,0.11038961038961038,90da0f12551821b52ed139d2bf5a305ff704cb7ea8b536c979a310c7e68fc5b6
20,20 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,42,181081,3150,63,0.18984126984126984,0.16783477661759916,0.18984126984126984,0.0,0.19047619047619047,0.1673767752715121,039f7d76ccbc281931d934789ebf57b40ffcf84065ee06d802d79b103cb5e397
20,20 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,42,205439,3150,63,0.09238095238095238,0.09377054310894237,0.09238095238095238,0.0,0.07936507936507936,0.08134722420436706,1bf460420f466ed1f10aa5e4c976a33d852a1e455d4fe6ec9e6d61034ece0ed8
20,20 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,42,230003,3150,63,0.09365079365079365,0.09476204889287142,0.09365079365079365,0.0,0.09523809523809523,0.09636837191016757,fc6eca5f6a402ffdbfa1c5a33e905d5e30dfb6e6f02b78e5ded3fbc80c00277b
20,20 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,42,254959,3150,63,0.04984126984126984,0.03713923606710975,0.04984126984126984,0.0,0.047619047619047616,0.03428571428571429,f2796fd0e970e88b28dcc92a79c564724afc2adb82b265d2745f7ad705f76059
20,20 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,42,280001,3150,63,0.10952380952380952,0.09495883502293857,0.10952380952380954,0.0,0.1111111111111111,0.09457061457061458,97c3148428fa36b0a124e63aeae204cfe25317882da448a6fba5a601624e0cfe
20,20 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,42,305093,3150,63,0.1365079365079365,0.12971315688454543,0.1365079365079365,0.0,0.14285714285714285,0.1355889724310777,7f36179ad49afcaa39284e90eb1da3b8f0a02963c3a66e10f80ce02e39a66f5e
20,20 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,42,330017,3150,63,0.10285714285714286,0.09926465557353256,0.10285714285714286,0.0,0.09523809523809523,0.0920946156240274,40175e09c5d8803bfdc65da13e2c59f7e8967860d0050964b37caea41e899906
20,20 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,42,355031,3150,63,0.15079365079365079,0.15067687149510553,0.15079365079365079,0.053553038105046344,0.15873015873015872,0.15841494284420654,33521e4e0cb38727bb9a9d50c9156e356f646378788bdd34c37fea7b3ea6559c
20,20 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,42,380041,3150,63,0.12063492063492064,0.10307458863134304,0.12063492063492064,0.0,0.1111111111111111,0.0932984635501798,0714c2d60c0c83af5e09a3fb563213ca57956b3f570d80933908f8693ec3a1e0
20,20 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,42,405019,3150,63,0.0653968253968254,0.06475864280406887,0.0653968253968254,0.0,0.06349206349206349,0.062255205112347965,9dd3892ad6749f0c51793e77848ded7fc8b7477a635f51092fba44785624b175
20,20 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,42,430007,3150,63,0.1853968253968254,0.1613028707262461,0.1853968253968254,0.0,0.19047619047619047,0.16301840574286391,6a1c376b750beb634d8cfece0fd9f89f4eb7c1d76672905322c0d00c81a73401
20,20 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,42,455003,3150,63,0.0653968253968254,0.06385519493210996,0.06539682539682538,0.0,0.06349206349206349,0.06174948240165631,33dbab6e9a5ac7a05d8ac3f490c6117c3a85cc32aed6a5a2d7be3b650f31bb25
20,20 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,42,480017,3150,63,0.09555555555555556,0.09595195004938636,0.09555555555555555,0.0,0.09523809523809523,0.09539394006939646,64faefeac94d02cab6b17187ea16e27ac8616f6136bba77ba74b2f6812848d98
20,20 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,42,505027,3150,63,0.12285714285714286,0.10786320492892412,0.12285714285714286,0.0,0.12698412698412698,0.1115686274509804,32b06ef337be91e2ff518ed001d57154d1a8c48c75d6bf0fde37d9a866eb981c
20,20 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,42,530017,3150,63,0.1307936507936508,0.12625942716970864,0.1307936507936508,0.0,0.12698412698412698,0.12316849816849818,c9a1dd6ca1b3c574d717c62659453259d89a4f87f25d5a7e5654b087cd8e89d9
20,20 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,42,555029,3150,63,0.1419047619047619,0.1433652142851606,0.1419047619047619,0.0,0.14285714285714285,0.14399021146920307,7bda1f2d45694b2437bdcc3d78bba99c78988cafdde754234fe1a5128afd5114
20,20 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,42,580031,3150,63,0.14476190476190476,0.13592639766071635,0.14476190476190479,0.0,0.14285714285714285,0.12999164578111946,8185f21077960402255eb9732e1956d3d30a478cf31aba69bf291d6bfb70ed6a
20,20 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,43,104729,3150,63,0.14317460317460318,0.11549825350585367,0.14317460317460315,0.0,0.14285714285714285,0.11400013725998567,b89796363e139e62044191d9dbaa46acec835258b726fd591c02b5df3a00e093
20,20 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,43,130363,3150,63,0.16634920634920636,0.15314227577818393,0.16634920634920633,0.0,0.1746031746031746,0.1596361032451258,182b8e20dded13aee0d886ac6bdb04c46f8687e9e4a9ca10cb8483f03fe4eb0c
20,20 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,43,155921,3150,63,0.07968253968253969,0.07331806193775611,0.07968253968253967,0.0,0.07936507936507936,0.07291280148423006,b21cbcc164c79d14d291f16ad2e50204aa36c561dad764d878e3b4a3d97a4d8b
20,20 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,43,181081,3150,63,0.20444444444444446,0.18059570750523649,0.20444444444444443,0.0,0.20634920634920634,0.18296703296703296,944e7a7ff690da49b42eab002b85c5f2b105e77e2fa77db90a96632521437590
20,20 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,43,205439,3150,63,0.14063492063492064,0.13105359174958528,0.14063492063492064,0.0,0.14285714285714285,0.13317249976913842,f05d5a62af1a1087075ce23456a5562c7e3c06abdd30ac5d8c7f22fe283821f9
20,20 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,43,230003,3150,63,0.13555555555555557,0.1325019051419418,0.13555555555555557,0.0,0.14285714285714285,0.1386621315192744,3c7920b3f634b5662fe843d985dee50b21eb4e7fb2e7bae5ccc0746e316dbbd3
20,20 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,43,254959,3150,63,0.13523809523809524,0.12500527323480412,0.1352380952380952,0.0,0.14285714285714285,0.13075546007876834,c569e53ebeac02f0c46556f979aee8691a539b88718d3569731beb8e60cbe334
20,20 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,43,280001,3150,63,0.14507936507936509,0.12804614028020372,0.14507936507936509,0.0,0.14285714285714285,0.12654480403908322,5a62bc7e9ccaf8cb545f2cf9413b75135b70e1c8063a6ceacc14571bdeecfd9a
20,20 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,43,305093,3150,63,0.19587301587301587,0.1952825701220706,0.1958730158730159,0.0,0.20634920634920634,0.20504366506327928,95f4b390f11b93163dc6a04495987563ddf730b1f2fa7ff343562c5f5141b958
20,20 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,43,330017,3150,63,0.18158730158730158,0.17021991943477324,0.1815873015873016,0.0,0.19047619047619047,0.17860091404983044,b373e7a5f3102903622549416815bd88f9af14d029453cf3d131b2b3e12b7597
20,20 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,43,355031,3150,63,0.16253968253968254,0.1730758052005501,0.16253968253968254,0.021739130434782608,0.15873015873015872,0.1704488493962178,14df06e23d65c58c838f37adda24b8f6a62e29265b4d4961136d4d3d582bc5bc
20,20 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,43,380041,3150,63,0.1653968253968254,0.1517445374467188,0.1653968253968254,0.0,0.15873015873015872,0.14603514243919605,c7ea7ec16fafbed7734044c1cf0575f26b96d5e42a894f3de66ef74c19a681b4
20,20 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,43,405019,3150,63,0.11904761904761904,0.10558005194472231,0.11904761904761904,0.0,0.12698412698412698,0.11198079231692679,bc961a861673179c4e2baa5a8413bdbc573afc7a46689cfdf879ef051aab3771
20,20 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,43,430007,3150,63,0.11841269841269841,0.11729338102557077,0.11841269841269843,0.0,0.1111111111111111,0.10962064251537937,2c704e69e6c26044358e81368061d97d8929425817cfcdd7d517c7e10d8454d3
20,20 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,43,455003,3150,63,0.11238095238095239,0.10720090536901486,0.11238095238095237,0.0,0.1111111111111111,0.10646440394339554,7c4dd27158f04aece983d63e0ac4ed1086273d86e9e3d0a2488a34dbe330c2e4
20,20 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,43,480017,3150,63,0.17555555555555555,0.174377630362168,0.17555555555555555,0.0,0.1746031746031746,0.17330629221385524,e8c1ab6047546daf1b6545a6cb0e7e7f4b2853e1886a27b24cf9dfab50844aba
20,20 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,43,505027,3150,63,0.1526984126984127,0.14632938004286147,0.15269841269841272,0.0,0.15873015873015872,0.15181704260651627,5b230cf5733beae573530ab56de048cac44baa38fb91e8bfdb67e521bbb9b3c4
20,20 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,43,530017,3150,63,0.1819047619047619,0.16059982160799338,0.18190476190476187,0.0,0.19047619047619047,0.16742127056772363,cbc93d5a4ad355afb166b9104ec5836145bc01a05f026c1d9f13a624d0c678c8
20,20 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,43,555029,3150,63,0.1853968253968254,0.17129622285188395,0.1853968253968254,0.0,0.19047619047619047,0.1766298098186643,297224673add134db93372c16a9575e0a6b3f311e53bf8fdd4d9950fe8566ed5
20,20 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,43,580031,3150,63,0.1711111111111111,0.16762334795752828,0.17111111111111107,0.08997429305912596,0.1746031746031746,0.16953133725579544,cc6d3e8424a0546a848cd06f70f60bde527025d1d93a6ecb5e455803e4193cd7
20,20 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,44,104729,3150,63,0.2073015873015873,0.19261018023162652,0.20730158730158732,0.0,0.20634920634920634,0.18978824951731355,35480c28895796dc6593b205c33d20eb8b09a6860ebe3ac607a8ac4f8959c008
20,20 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,44,130363,3150,63,0.1415873015873016,0.1366557700835055,0.14158730158730157,0.0,0.14285714285714285,0.13751289989680082,f2e764d09c301d681d9742b410ee44b919da7a57d8a6159fcb0970d8e072cd62
20,20 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,44,155921,3150,63,0.11079365079365079,0.11431414374217874,0.11079365079365079,0.0,0.1111111111111111,0.11485260770975057,176e509c0d095993b7a4fe587e2f36a573290be02e69f4c184c0452e4bf1e18e
20,20 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,44,181081,3150,63,0.21746031746031746,0.19188761616908503,0.21746031746031744,0.0032733224222585926,0.2222222222222222,0.19315803244374674,b1a129738281e50b5665d1677dbcc8e0773978c4d82dc36c937c5868c29d4134
20,20 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,44,205439,3150,63,0.11365079365079366,0.10590647373936764,0.11365079365079366,0.0,0.1111111111111111,0.1020408163265306,bf66b2dceb7743d8ae2e71be8257239b1d2a3a4e3fdc67dc08f4d35f85ebfeae
20,20 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,44,230003,3150,63,0.1292063492063492,0.13303602574159576,0.12920634920634919,0.0,0.12698412698412698,0.13069725497854642,a9c1e1cafbaa32e30822633e914e48f0a5a4d7786056f635fd5f3368cc4d7403
20,20 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,44,254959,3150,63,0.13746031746031745,0.11245275344351018,0.13746031746031748,0.0,0.14285714285714285,0.11456582633053221,25d0f91e25abc3ad3debb6dca58bc9783e7f91fde0db401882de902c6121fce5
20,20 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,44,280001,3150,63,0.15396825396825398,0.13506237299306956,0.15396825396825395,0.0,0.15873015873015872,0.13858238947753015,b9b2880a962eed9f8f61f6ac770fb8b754adcf318ada2d937dcb45c55eb7506a
20,20 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,44,305093,3150,63,0.18031746031746032,0.18179502076014378,0.18031746031746035,0.0,0.19047619047619047,0.19205682272909166,c2c21d42cff59f7d7288b420db8ce82b8109da12e8aa5e9c1a8eeebf82be04cd
20,20 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,44,330017,3150,63,0.1580952380952381,0.15016438920837588,0.15809523809523807,0.0,0.15873015873015872,0.15014005602240896,c97de9a26c769e4dc805a28df4dad68c8ed8e9a4d842193fcb6c20863fd91964
20,20 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,44,355031,3150,63,0.19936507936507936,0.19718691298644736,0.19936507936507936,0.0,0.20634920634920634,0.20474214094486004,04fcf5b41f1cee27b21997e95df7db61aeb15c789d8c5742b04f66592028f358
20,20 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,44,380041,3150,63,0.1457142857142857,0.13333055228277987,0.1457142857142857,0.0,0.14285714285714285,0.12805356746804294,91035d135dc3595057b53d8a18903a34168131b1ad902f72ac1a9d6648d40a4c
20,20 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,44,405019,3150,63,0.14063492063492064,0.13726373205673068,0.14063492063492064,0.041935483870967745,0.14285714285714285,0.13671353708947692,92b545c846bd580b5cc4d0c3ab3e9774d206401bd1cd94420e1987e8177a2564
20,20 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,44,430007,3150,63,0.1746031746031746,0.16636346176741532,0.1746031746031746,0.0,0.1746031746031746,0.16524084381227236,476938a3eaba0bcddeaf3cf812bd8cdb1a2daf965e1abbb41ead1d5e15373e8a
20,20 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,44,455003,3150,63,0.09523809523809523,0.09734454958426372,0.09523809523809523,0.0,0.09523809523809523,0.09689865689865688,82ae026f339c5917d6b3d624a43406a94adec151f57acd562ebb592aedeef16a
20,20 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,44,480017,3150,63,0.24603174603174602,0.23621702312447895,0.24603174603174602,0.014519056261343012,0.23809523809523808,0.2261904761904762,fd5213f0f853b54cb2ab366b0439e3dd55b10f7d33a2fc26f3f745a964d54c3b
20,20 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,44,505027,3150,63,0.12571428571428572,0.10949244950450783,0.1257142857142857,0.0,0.12698412698412698,0.11000716075904046,619665ff4ca8803538c55251b9c2113e0d0c938120409070bdab85dbeef744ed
20,20 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,44,530017,3150,63,0.13968253968253969,0.12663546263045822,0.13968253968253966,0.0,0.14285714285714285,0.12817758682420335,36c8f75de06f6fa3bad2bcadae1fa9a660e0b5a2bf4e06e38db115381ba24227
20,20 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,44,555029,3150,63,0.15301587301587302,0.1509791689103637,0.15301587301587302,0.0,0.15873015873015872,0.15699911543564796,e97595604f1c964062f9443e9571f703e71a0a4e5d66c5d0b02af680213e793f
20,20 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,44,580031,3150,63,0.21587301587301588,0.1911576548349855,0.21587301587301586,0.01073345259391771,0.2222222222222222,0.19106098579782788,192b667fa8103299534a183270269bc25a4fc00fd1ca60de7967be9f8243b2d9
20,20 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,45,104729,3150,63,0.15587301587301589,0.14623683976907922,0.15587301587301589,0.0,0.15873015873015872,0.14849563013611242,aeb4237e44be3dd67682945844618109c4fbdca7ff7410e2e6b1825ca9cd4b19
20,20 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,45,130363,3150,63,0.11047619047619048,0.1035620383420034,0.11047619047619048,0.0,0.1111111111111111,0.10490511994271391,e6e2ccdd52614d3b87eb8ff5237c6ea102b27402e2cc00ef7439ab6a7fdff681
20,20 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,45,155921,3150,63,0.1384126984126984,0.1392308675154116,0.1384126984126984,0.002369668246445498,0.14285714285714285,0.14429743189141683,feb4f956f7473e04987139848429b6eb7c4654c5458ddeabde693b15c7c7fe5e
20,20 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,45,181081,3150,63,0.18476190476190477,0.17513221928512365,0.18476190476190477,0.004324324324324324,0.19047619047619047,0.17755465822692715,5758cc279752a7cee40d2321d75256741aae67241897d445f9a5ce8e6249e585
20,20 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,45,205439,3150,63,0.15206349206349207,0.1480840308678836,0.15206349206349204,0.014201183431952662,0.15873015873015872,0.1550531340005024,507580a2a3f72623058c8d96604bb4e63bafbb451dcf74c22d0c4b2633321691
20,20 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,45,230003,3150,63,0.20507936507936508,0.19611283082077827,0.20507936507936506,0.019672131147540985,0.20634920634920634,0.19632297527034367,4536b02de5afb33c20106245f36fd0543819199689549496ba70814e6fdbd369
20,20 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,45,254959,3150,63,0.14412698412698413,0.1411014344912759,0.14412698412698413,0.0026845637583892616,0.14285714285714285,0.14047619047619048,611e103881cba23bc51c32f5c2776fa90037c76f6971a5047fdd2927d4d1a451
20,20 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,45,280001,3150,63,0.17206349206349206,0.16396526279004162,0.17206349206349206,0.0,0.1746031746031746,0.16670682258917555,47275f909f6e79d502d7bf6382c516a12bd95445d08e3e747fda2e1454ab1397
20,20 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,45,305093,3150,63,0.1384126984126984,0.12808836085841968,0.1384126984126984,0.0,0.14285714285714285,0.132641126626089,b5b25d0026536c43cfb3e61d2038072ce609aa1ac4cdf32b57e503b11e456bdd
20,20 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,45,330017,3150,63,0.09777777777777778,0.09169898716109402,0.09777777777777777,0.0,0.09523809523809523,0.09114452798663324,a354ed6afc8dfc5455db0a3ddb20be4c9c329eb839b50dc7a3178ea4fc3cda6c
20,20 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,45,355031,3150,63,0.18412698412698414,0.17706405872342307,0.1841269841269841,0.006674082313681869,0.19047619047619047,0.1839398372779239,9e50a4235d54a0d64c719a681f2c7fb637211278966213ced58b3530cfaf0038
20,20 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,45,380041,3150,63,0.1292063492063492,0.12032996023785066,0.12920634920634919,0.0,0.12698412698412698,0.11731359210350807,db46b10cb82c2fc9b8bb42e6df395063914455be7ea8fb044e072952288b09b8
20,20 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,45,405019,3150,63,0.11555555555555555,0.11461380211094412,0.11555555555555555,0.0,0.1111111111111111,0.11067657421473547,1f17e3a2ad19968e716f37a099c56a32148a38d497747f54a1ce0b2a2071c18b
20,20 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,45,430007,3150,63,0.16952380952380952,0.16541396698352803,0.1695238095238095,0.0,0.1746031746031746,0.17204881952781112,1bae88d2e314db9b19a7c329a2031fda63ddb9e856dc79c23164e78f79d2cbed
20,20 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,45,455003,3150,63,0.09301587301587301,0.09139931757595605,0.093015873015873,0.0,0.09523809523809523,0.0936655363899946,6c9d15643728dbe5efcb905558031e699f72c4ac9ffae56d7a7f17b85d12e956
20,20 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,45,480017,3150,63,0.13111111111111112,0.12120874732745171,0.1311111111111111,0.0,0.12698412698412698,0.11636667426141109,0652bfc41a1b362225f8a57421e292e7f38efb359a45c6e74a0b24995d3ed051
20,20 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,45,505027,3150,63,0.24761904761904763,0.23470623720407247,0.24761904761904763,0.10857763300760044,0.25396825396825395,0.2417210808515156,0a1831b135c458a4e4d47294ceb857f5ad91929b7dc6b7c229d24e8ec18d6311
20,20 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,45,530017,3150,63,0.13015873015873017,0.12116538880990048,0.13015873015873017,0.0,0.12698412698412698,0.11673032849503438,97c8eba73b00a1e2ba3e2e015713903061c4d6f066f9bbda54eaf3fedd5b29cc
20,20 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,45,555029,3150,63,0.10603174603174603,0.09542355592283268,0.10603174603174602,0.0,0.1111111111111111,0.10157578821002085,5ff9d5f3542163979199062d178f6fdc95dd05b7291a28e7b7550cbca51fa9cc
20,20 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,45,580031,3150,63,0.2307936507936508,0.20139281658330363,0.23079365079365077,0.0,0.23809523809523808,0.2072551508641734,1642eb57454c0556622fe4de431c81d025af00a562704ed423b4057e3175e9e1
20,20 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,46,104729,3150,63,0.17238095238095238,0.16456306031172735,0.17238095238095236,0.0,0.1746031746031746,0.16609111884318153,e5a967c91bd687f1896b19cde7a9cf7488c3433ae422f03eb7c1362cc2edec6b
20,20 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,46,130363,3150,63,0.17333333333333334,0.1581330194056119,0.17333333333333334,0.0,0.1746031746031746,0.159916656721168,03cb9de541d294c046a5685fe8fae0052888d3c22f14e306a33c773b9ef2f2b2
20,20 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,46,155921,3150,63,0.0853968253968254,0.07112965830316505,0.08539682539682539,0.0,0.07936507936507936,0.06627680311890838,5f1d2e31a2fec7b3a0b03783b16824dfd51c84a5573f21bc4a0e10bdd8364a74
20,20 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,46,181081,3150,63,0.20444444444444446,0.20309929579009017,0.20444444444444443,0.12817412333736397,0.20634920634920634,0.20550492924442507,e85f090712060953ffda63a10a9f07c12b8065aeedd46a321ada64fe09b7e023
20,20 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,46,205439,3150,63,0.15587301587301589,0.14430346998990398,0.15587301587301589,0.0,0.15873015873015872,0.14730874806062774,b1df0193644809614cb3bf6cdd8f4b32f7fae588ff7dd23e10e2d95f5ae10065
