true_class,predicted_0,predicted_1,predicted_2,predicted_3,predicted_4,predicted_5,predicted_6,row_total
0,0.24813559322033898,0.09152542372881356,0.02745762711864407,0.33954802259887007,0.2351412429378531,0.03615819209039548,0.022033898305084745,1.0
1,0.19052987598647125,0.14813979706877115,0.05107102593010147,0.43077790304396846,0.12762119503945885,0.03393461104847802,0.017925591882750846,1.0000000000000002
2,0.30791690061763055,0.05918023582257159,0.03559797866367209,0.2934306569343066,0.18360471645143178,0.06591802358225717,0.054351487928130264,1.0
3,0.2808558558558559,0.1769144144144144,0.02713963963963964,0.2971846846846847,0.15900900900900902,0.0,0.0588963963963964,1.0
4,0.10860033726812816,0.10725126475548061,0.06127037661607645,0.45823496346261944,0.19302979201798764,0.02237211916807195,0.04924114671163575,0.9999999999999999
5,0.16801801801801802,0.07623873873873874,0.0,0.658445945945946,0.09695945945945945,0.00033783783783783786,0.0,1.0
6,0.24,0.0150561797752809,0.0401123595505618,0.44280898876404495,0.09730337078651685,0.04887640449438202,0.11584269662921348,1.0
