unit_id,source_seed,p4_split_seed,arm,method,score_kind,n,accuracy,macro_precision,macro_recall,macro_f1,checkpoint_sha256,sample_ids_sha256,true_labels_sha256,predictions_sha256,scores_sha256,prediction_bundle,prediction_bundle_sha256
source_seed_42_split_seed_71,42,71,A2_LINEAR_PROBE_SELECTED,FROZEN_ENCODER_MULTINOMIAL_LINEAR_PROBE:C=10,linear_decision_score,2481,0.9907295445384925,0.9908644776102851,0.9907364710800282,0.9907508340336612,69fe7cb33e9940857f4441ce0a946ccc230dcc76d2da793837fe94bc914a7427,38942b85d992b88ff77060f7ae2c38d5c72bba8f0be51faa098a7e8496cae523,6ab176e3c7025314c0e027545a707584dcc51b2f5aeb94bbcd417d70ce74cf7a,59838b4bf72c3a13344d64d9959e2e9fcdb629db15ac453bd630b35427567ed5,b88d211b75ea776d59e55de5b9ddaf278e6900909f536a9e4a50068f309d19c9,outputs/final_test/predictions/source_seed_42_split_seed_71/A2_LINEAR_PROBE_SELECTED.npz,fc2601b8da53e82f1a74ea47337edf088748869eb87eda5b69f90803c406d47b
source_seed_42_split_seed_71,42,71,A2_FINAL_SELECTED,FROZEN_ENCODER_MULTINOMIAL_LINEAR_PROBE:C=10,linear_decision_score,2481,0.9907295445384925,0.9908644776102851,0.9907364710800282,0.9907508340336612,69fe7cb33e9940857f4441ce0a946ccc230dcc76d2da793837fe94bc914a7427,38942b85d992b88ff77060f7ae2c38d5c72bba8f0be51faa098a7e8496cae523,6ab176e3c7025314c0e027545a707584dcc51b2f5aeb94bbcd417d70ce74cf7a,59838b4bf72c3a13344d64d9959e2e9fcdb629db15ac453bd630b35427567ed5,b88d211b75ea776d59e55de5b9ddaf278e6900909f536a9e4a50068f309d19c9,outputs/final_test/predictions/source_seed_42_split_seed_71/A2_FINAL_SELECTED.npz,fc2601b8da53e82f1a74ea47337edf088748869eb87eda5b69f90803c406d47b
source_seed_43_split_seed_11,43,11,A0_MATCHED_SOURCE_ONLY_CONTROL,LEARNED_SOURCE_HEAD,logit,2488,0.12098070739549839,0.17219980560871853,0.12093800005527074,0.10043390741329676,ac433f1efcdf991c3e6f9f074d943b6e0d197ac0a8af8faf5bc2fe8def85443c,7451aea32261d7097105c624a05c3c09375ba73167003597936a8d48fbafd9be,a79dc7c9e13e299f1cc56f5830b0b8284295028bd983bc90ebeb76242a1d8cdb,1435a0bba3fdb3ef5b6793c6020027450ce4edf976b1401f659d97bc24f11475,d4888bbe4c11df6925f3f94dd3b01837dfde01370d736c573a76d63388fb7b09,outputs/final_test/predictions/source_seed_43_split_seed_11/A0_MATCHED_SOURCE_ONLY_CONTROL.npz,6273defefdd785d99863a9851f0842bbdf399d71aaf6eca7ac0d829b55bf560c
source_seed_43_split_seed_11,43,11,A1_MATCHED_TARGET_INFORMED_SELECTION,SOURCE_COSINE_NCM,cosine_similarity,2488,0.12339228295819936,0.12991157176222146,0.12340882704858973,0.09701474661022383,ac433f1efcdf991c3e6f9f074d943b6e0d197ac0a8af8faf5bc2fe8def85443c,7451aea32261d7097105c624a05c3c09375ba73167003597936a8d48fbafd9be,a79dc7c9e13e299f1cc56f5830b0b8284295028bd983bc90ebeb76242a1d8cdb,716e1aca68fa7c9738369b00c4f5a95cff3da0a2caef45f8719475e0176000ba,cee8023192af2d3a11e97cda35e3f8691c94a966ddb33fd4a5ed45c2defea151,outputs/final_test/predictions/source_seed_43_split_seed_11/A1_MATCHED_TARGET_INFORMED_SELECTION.npz,a2f92fe9ecb27abf9b9ba08eb79b5574513d6d6c48405f2a531c9e473b7824c6
source_seed_43_split_seed_11,43,11,A2_PROTOTYPE_BLEND_SELECTED,SOURCE_TARGET_PROTOTYPE_BLEND:alpha=1,cosine_similarity,2488,0.4915594855305466,0.5140578356114114,0.4916530921364532,0.47916632056705116,ac433f1efcdf991c3e6f9f074d943b6e0d197ac0a8af8faf5bc2fe8def85443c,7451aea32261d7097105c624a05c3c09375ba73167003597936a8d48fbafd9be,a79dc7c9e13e299f1cc56f5830b0b8284295028bd983bc90ebeb76242a1d8cdb,0bb64c0c5638909a4a81190937cc026240133158947897bfb1d5d5ac209e7ce7,4a09d5349553bacda407a390a265364a16083936103a6b28a57c7e787d6638f9,outputs/final_test/predictions/source_seed_43_split_seed_11/A2_PROTOTYPE_BLEND_SELECTED.npz,0d5baeb8f8058c66809ef5579b5f385a6d8120af37aca5f908a7cc72e625453b
source_seed_43_split_seed_11,43,11,A2_LINEAR_PROBE_SELECTED,FROZEN_ENCODER_MULTINOMIAL_LINEAR_PROBE:C=10,linear_decision_score,2488,0.9859324758842444,0.9859497721143872,0.9859243634921018,0.9859214643484739,ac433f1efcdf991c3e6f9f074d943b6e0d197ac0a8af8faf5bc2fe8def85443c,7451aea32261d7097105c624a05c3c09375ba73167003597936a8d48fbafd9be,a79dc7c9e13e299f1cc56f5830b0b8284295028bd983bc90ebeb76242a1d8cdb,74d8278bfa88ee14f6c4708505fe77f403fa4c73459abea3c1dd34603df36944,7f1dd72919d4df2c2e15df5f0b069069f690e53557f180bb88c2cc1d51df7751,outputs/final_test/predictions/source_seed_43_split_seed_11/A2_LINEAR_PROBE_SELECTED.npz,51b2e6ea550ae6d4f8b114a1deceb7d9d23198d51158082c35605fc64f3b2dd1
source_seed_43_split_seed_11,43,11,A2_FINAL_SELECTED,FROZEN_ENCODER_MULTINOMIAL_LINEAR_PROBE:C=10,linear_decision_score,2488,0.9859324758842444,0.9859497721143872,0.9859243634921018,0.9859214643484739,ac433f1efcdf991c3e6f9f074d943b6e0d197ac0a8af8faf5bc2fe8def85443c,7451aea32261d7097105c624a05c3c09375ba73167003597936a8d48fbafd9be,a79dc7c9e13e299f1cc56f5830b0b8284295028bd983bc90ebeb76242a1d8cdb,74d8278bfa88ee14f6c4708505fe77f403fa4c73459abea3c1dd34603df36944,7f1dd72919d4df2c2e15df5f0b069069f690e53557f180bb88c2cc1d51df7751,outputs/final_test/predictions/source_seed_43_split_seed_11/A2_FINAL_SELECTED.npz,51b2e6ea550ae6d4f8b114a1deceb7d9d23198d51158082c35605fc64f3b2dd1
source_seed_43_split_seed_23,43,23,A0_MATCHED_SOURCE_ONLY_CONTROL,LEARNED_SOURCE_HEAD,logit,2490,0.12008032128514057,0.1623001710851457,0.120262409791166,0.09720363060380563,ac433f1efcdf991c3e6f9f074d943b6e0d197ac0a8af8faf5bc2fe8def85443c,18baee278f0f52c41f908242614f6a03fda58eb181b1ebfe9dd97e28e9ddefcc,6a30df33e3cdf044db8e35e4aaee8647e18b74dfef9c4d4ecca669db5db73530,2d792469acf0a6bc2add25f7a87fc573c8561c8bd45ff21a70b5f0a4938a9fe4,3379035af81b3780ead54b202236213277e9804da3ea9987623cdf738e5143e4,outputs/final_test/predictions/source_seed_43_split_seed_23/A0_MATCHED_SOURCE_ONLY_CONTROL.npz,75d6eefc2929628dda9f47ca3eb2951bf2b1d4b121d476b83079540e7a7f4dff
source_seed_43_split_seed_23,43,23,A1_MATCHED_TARGET_INFORMED_SELECTION,SOURCE_COSINE_NCM,cosine_similarity,2490,0.12449799196787148,0.1306160349497248,0.12473631202811712,0.09768589497923622,ac433f1efcdf991c3e6f9f074d943b6e0d197ac0a8af8faf5bc2fe8def85443c,18baee278f0f52c41f908242614f6a03fda58eb181b1ebfe9dd97e28e9ddefcc,6a30df33e3cdf044db8e35e4aaee8647e18b74dfef9c4d4ecca669db5db73530,c8eac705b49dd7d100b01a2d4304b6037951c512c02546b402f7ac1bc3b4b85b,5482ba5ffb2934e6e7dc92d35a73969151c793aaa4d9450064ab4b1b1ed7500c,outputs/final_test/predictions/source_seed_43_split_seed_23/A1_MATCHED_TARGET_INFORMED_SELECTION.npz,7b3ec00831a84bbb2f63564209b5bbc71c93972a8a4c95c414fd56dbdabf6e10
source_seed_43_split_seed_23,43,23,A2_PROTOTYPE_BLEND_SELECTED,SOURCE_TARGET_PROTOTYPE_BLEND:alpha=0.75,cosine_similarity,2490,0.41004016064257026,0.5005757169942415,0.4099798309543252,0.40499759615393244,ac433f1efcdf991c3e6f9f074d943b6e0d197ac0a8af8faf5bc2fe8def85443c,18baee278f0f52c41f908242614f6a03fda58eb181b1ebfe9dd97e28e9ddefcc,6a30df33e3cdf044db8e35e4aaee8647e18b74dfef9c4d4ecca669db5db73530,80e2561d3ecac701690420952259fc56cc71677772ef294fe8c0120cb8dd7ecc,373d1306f4291e971e2acd50658ef9f4614b76ac3a4d25f839af3d368b7e0f27,outputs/final_test/predictions/source_seed_43_split_seed_23/A2_PROTOTYPE_BLEND_SELECTED.npz,5b19d7fe9c1e9fba4bc7dc1adabbe6db0bdfa72d0c0bf0b80d0698490e0b4e4f
source_seed_43_split_seed_23,43,23,A2_LINEAR_PROBE_SELECTED,FROZEN_ENCODER_MULTINOMIAL_LINEAR_PROBE:C=10,linear_decision_score,2490,0.9815261044176706,0.9815687811159679,0.9815125380125416,0.9815219679683391,ac433f1efcdf991c3e6f9f074d943b6e0d197ac0a8af8faf5bc2fe8def85443c,18baee278f0f52c41f908242614f6a03fda58eb181b1ebfe9dd97e28e9ddefcc,6a30df33e3cdf044db8e35e4aaee8647e18b74dfef9c4d4ecca669db5db73530,1cf96dd3f798a219825a12f2c02503bd7e6dee161bbf86dc402e1f4165a6b4d3,9bbf161d456580704ec53b66cdc1aa109a8d8a5aea44d7ab17e339fb0d4d1fb2,outputs/final_test/predictions/source_seed_43_split_seed_23/A2_LINEAR_PROBE_SELECTED.npz,d303656ca1c04d4c9c8374f8e99b99658c185e46d462ddf3f0ddac432bbd2c8a
source_seed_43_split_seed_23,43,23,A2_FINAL_SELECTED,FROZEN_ENCODER_MULTINOMIAL_LINEAR_PROBE:C=10,linear_decision_score,2490,0.9815261044176706,0.9815687811159679,0.9815125380125416,0.9815219679683391,ac433f1efcdf991c3e6f9f074d943b6e0d197ac0a8af8faf5bc2fe8def85443c,18baee278f0f52c41f908242614f6a03fda58eb181b1ebfe9dd97e28e9ddefcc,6a30df33e3cdf044db8e35e4aaee8647e18b74dfef9c4d4ecca669db5db73530,1cf96dd3f798a219825a12f2c02503bd7e6dee161bbf86dc402e1f4165a6b4d3,9bbf161d456580704ec53b66cdc1aa109a8d8a5aea44d7ab17e339fb0d4d1fb2,outputs/final_test/predictions/source_seed_43_split_seed_23/A2_FINAL_SELECTED.npz,d303656ca1c04d4c9c8374f8e99b99658c185e46d462ddf3f0ddac432bbd2c8a
source_seed_43_split_seed_37,43,37,A0_MATCHED_SOURCE_ONLY_CONTROL,LEARNED_SOURCE_HEAD,logit,2489,0.12213740458015267,0.16577001461080698,0.12228087626884905,0.0991042951739175,ac433f1efcdf991c3e6f9f074d943b6e0d197ac0a8af8faf5bc2fe8def85443c,bdf05bee3755478c7a1e57d656a0d47cc511f292f4dc2a0f5e8856c8a014529c,1f0defcc98f2abfc8fbaf51bb175237e0f0aef51e9e7b7d761fa652a179de6ed,97ffedc71a386e79963d9588e2a53cb2a513512731cafe9486e2a602a5869aa4,9f8d68f4dd8a8f0e8bd3f596d17fd7b34b323ef649edb9a556613a7cffbedcc7,outputs/final_test/predictions/source_seed_43_split_seed_37/A0_MATCHED_SOURCE_ONLY_CONTROL.npz,b877810833f536db9d93cde8450ae8a7f31fde82ae9c750285aca12b2e46fb1f
source_seed_43_split_seed_37,43,37,A1_MATCHED_TARGET_INFORMED_SELECTION,LEARNED_SOURCE_HEAD,logit,2489,0.12213740458015267,0.16577001461080698,0.12228087626884905,0.0991042951739175,ac433f1efcdf991c3e6f9f074d943b6e0d197ac0a8af8faf5bc2fe8def85443c,bdf05bee3755478c7a1e57d656a0d47cc511f292f4dc2a0f5e8856c8a014529c,1f0defcc98f2abfc8fbaf51bb175237e0f0aef51e9e7b7d761fa652a179de6ed,97ffedc71a386e79963d9588e2a53cb2a513512731cafe9486e2a602a5869aa4,9f8d68f4dd8a8f0e8bd3f596d17fd7b34b323ef649edb9a556613a7cffbedcc7,outputs/final_test/predictions/source_seed_43_split_seed_37/A1_MATCHED_TARGET_INFORMED_SELECTION.npz,b877810833f536db9d93cde8450ae8a7f31fde82ae9c750285aca12b2e46fb1f
source_seed_43_split_seed_37,43,37,A2_PROTOTYPE_BLEND_SELECTED,SOURCE_TARGET_PROTOTYPE_BLEND:alpha=1,cosine_similarity,2489,0.43069505825632787,0.4651827603853867,0.43071868722168405,0.4152602398647411,ac433f1efcdf991c3e6f9f074d943b6e0d197ac0a8af8faf5bc2fe8def85443c,bdf05bee3755478c7a1e57d656a0d47cc511f292f4dc2a0f5e8856c8a014529c,1f0defcc98f2abfc8fbaf51bb175237e0f0aef51e9e7b7d761fa652a179de6ed,ac01ee3e3b8c7b095e7abc120d6b6eb801d9682e0371bd31e93be4c77f03de0f,39ff47900a5959b1f91ee248a5e99316965e6f8df660d4bbb07557aa0ac321e2,outputs/final_test/predictions/source_seed_43_split_seed_37/A2_PROTOTYPE_BLEND_SELECTED.npz,b4f58bbd0abc816006a4f5c0767762b91e89f92bb9285df7a42f26110ff81fcd
source_seed_43_split_seed_37,43,37,A2_LINEAR_PROBE_SELECTED,FROZEN_ENCODER_MULTINOMIAL_LINEAR_PROBE:C=10,linear_decision_score,2489,0.9807151466452391,0.9809730434272141,0.9807225121414288,0.9806443977867357,ac433f1efcdf991c3e6f9f074d943b6e0d197ac0a8af8faf5bc2fe8def85443c,bdf05bee3755478c7a1e57d656a0d47cc511f292f4dc2a0f5e8856c8a014529c,1f0defcc98f2abfc8fbaf51bb175237e0f0aef51e9e7b7d761fa652a179de6ed,bae1bdcdb60526e0c58030be18d75d5656d48e00b323607d88f14e193821ac83,21b0e56a6953e35b2d6bfaff184bf1dcef471385485cb34b69390cf8cfad8003,outputs/final_test/predictions/source_seed_43_split_seed_37/A2_LINEAR_PROBE_SELECTED.npz,51f0009aa29e7ee4180db1c4983486eca5b5c1a5e424f86089badcb81f07cbe0
source_seed_43_split_seed_37,43,37,A2_FINAL_SELECTED,FROZEN_ENCODER_MULTINOMIAL_LINEAR_PROBE:C=10,linear_decision_score,2489,0.9807151466452391,0.9809730434272141,0.9807225121414288,0.9806443977867357,ac433f1efcdf991c3e6f9f074d943b6e0d197ac0a8af8faf5bc2fe8def85443c,bdf05bee3755478c7a1e57d656a0d47cc511f292f4dc2a0f5e8856c8a014529c,1f0defcc98f2abfc8fbaf51bb175237e0f0aef51e9e7b7d761fa652a179de6ed,bae1bdcdb60526e0c58030be18d75d5656d48e00b323607d88f14e193821ac83,21b0e56a6953e35b2d6bfaff184bf1dcef471385485cb34b69390cf8cfad8003,outputs/final_test/predictions/source_seed_43_split_seed_37/A2_FINAL_SELECTED.npz,51f0009aa29e7ee4180db1c4983486eca5b5c1a5e424f86089badcb81f07cbe0
source_seed_43_split_seed_53,43,53,A0_MATCHED_SOURCE_ONLY_CONTROL,LEARNED_SOURCE_HEAD,logit,2488,0.11856913183279742,0.15804133844265658,0.11822451281563263,0.09465208332975146,ac433f1efcdf991c3e6f9f074d943b6e0d197ac0a8af8faf5bc2fe8def85443c,af4366f7e035fac1f387ac4c850c54291e9148892edca5d698b11f2f9b239bce,41f8665d19f913920ca14f6629eef5bc203f0f13a809b9216eaa7e87779b872f,00d4021532cd29748dcb8233a48c318ae162c483ba3202b610274a19a3ff183c,16bc3e60e0d785b0578a09ad5400ab6318b497ef74cb60d0d9bab8f045d1fb07,outputs/final_test/predictions/source_seed_43_split_seed_53/A0_MATCHED_SOURCE_ONLY_CONTROL.npz,8259d98cc472a1c89e7a63cb2c09353eeb7b3b8a16749f296d54378772c9630c
source_seed_43_split_seed_53,43,53,A1_MATCHED_TARGET_INFORMED_SELECTION,SOURCE_COSINE_NCM,cosine_similarity,2488,0.12339228295819936,0.12752752382378357,0.12310611413474867,0.09590556978039592,ac433f1efcdf991c3e6f9f074d943b6e0d197ac0a8af8faf5bc2fe8def85443c,af4366f7e035fac1f387ac4c850c54291e9148892edca5d698b11f2f9b239bce,41f8665d19f913920ca14f6629eef5bc203f0f13a809b9216eaa7e87779b872f,fc329b54209ff5183813ef379efda9f6b8715b3e9e64335abba347a49d84f5e3,dec8d5c4cc2850b4ef56883cfb189272f2228ebc3550d01f5b51bcdc71ca64a7,outputs/final_test/predictions/source_seed_43_split_seed_53/A1_MATCHED_TARGET_INFORMED_SELECTION.npz,033892b7ddfa7cc6483ab91f245d6c32eed90a72ffe23835f9788b816768f7ff
source_seed_43_split_seed_53,43,53,A2_PROTOTYPE_BLEND_SELECTED,SOURCE_TARGET_PROTOTYPE_BLEND:alpha=1,cosine_similarity,2488,0.4240353697749196,0.4966081679329,0.42417029329669426,0.4134223014040019,ac433f1efcdf991c3e6f9f074d943b6e0d197ac0a8af8faf5bc2fe8def85443c,af4366f7e035fac1f387ac4c850c54291e9148892edca5d698b11f2f9b239bce,41f8665d19f913920ca14f6629eef5bc203f0f13a809b9216eaa7e87779b872f,b15727ef1a290ba43b9c042a4f3564f7439385e6a99e56e6241446d387aa96c1,31dcff80854a59b69073c49809d38751e2f4b1ff4778ae9535177cdd373ca3df,outputs/final_test/predictions/source_seed_43_split_seed_53/A2_PROTOTYPE_BLEND_SELECTED.npz,77d3677815e1edee3284f687e503bae39de872a50185df4b84ba7acfb280c47d
source_seed_43_split_seed_53,43,53,A2_LINEAR_PROBE_SELECTED,FROZEN_ENCODER_MULTINOMIAL_LINEAR_PROBE:C=10,linear_decision_score,2488,0.9863344051446945,0.9865040194598679,0.9863336309281036,0.986365435834626,ac433f1efcdf991c3e6f9f074d943b6e0d197ac0a8af8faf5bc2fe8def85443c,af4366f7e035fac1f387ac4c850c54291e9148892edca5d698b11f2f9b239bce,41f8665d19f913920ca14f6629eef5bc203f0f13a809b9216eaa7e87779b872f,4bd1e50a831ba3f20c8d8d06fa31fc4448e1f261e7d2f301639bdfb2eec986fc,2de4caeed44597b74a1f9f247a9169e75bf1936afa2cd66287badd813f65f212,outputs/final_test/predictions/source_seed_43_split_seed_53/A2_LINEAR_PROBE_SELECTED.npz,cb85b5dfb06e02b0322f10df36f216d4d3227a25dc8d1099d4310ca9d933f7b7
source_seed_43_split_seed_53,43,53,A2_FINAL_SELECTED,FROZEN_ENCODER_MULTINOMIAL_LINEAR_PROBE:C=10,linear_decision_score,2488,0.9863344051446945,0.9865040194598679,0.9863336309281036,0.986365435834626,ac433f1efcdf991c3e6f9f074d943b6e0d197ac0a8af8faf5bc2fe8def85443c,af4366f7e035fac1f387ac4c850c54291e9148892edca5d698b11f2f9b239bce,41f8665d19f913920ca14f6629eef5bc203f0f13a809b9216eaa7e87779b872f,4bd1e50a831ba3f20c8d8d06fa31fc4448e1f261e7d2f301639bdfb2eec986fc,2de4caeed44597b74a1f9f247a9169e75bf1936afa2cd66287badd813f65f212,outputs/final_test/predictions/source_seed_43_split_seed_53/A2_FINAL_SELECTED.npz,cb85b5dfb06e02b0322f10df36f216d4d3227a25dc8d1099d4310ca9d933f7b7
source_seed_43_split_seed_71,43,71,A0_MATCHED_SOURCE_ONLY_CONTROL,LEARNED_SOURCE_HEAD,logit,2481,0.12051592099959693,0.16634480699836793,0.12024600582911073,0.09692354013485086,ac433f1efcdf991c3e6f9f074d943b6e0d197ac0a8af8faf5bc2fe8def85443c,38942b85d992b88ff77060f7ae2c38d5c72bba8f0be51faa098a7e8496cae523,6ab176e3c7025314c0e027545a707584dcc51b2f5aeb94bbcd417d70ce74cf7a,b60165a8d915c746be2512c3a0eccea9ae3ff4f52b7b4c7af325da0c13885327,69f414343940900f92a5c27adcff4a9a8552d269e16f8008c106881dd5b3aeff,outputs/final_test/predictions/source_seed_43_split_seed_71/A0_MATCHED_SOURCE_ONLY_CONTROL.npz,702afc9deff56088b5d2e62b4dd761374f56d32f4b8a5a67ee96396123b22348
source_seed_43_split_seed_71,43,71,A1_MATCHED_TARGET_INFORMED_SELECTION,LEARNED_SOURCE_HEAD,logit,2481,0.12051592099959693,0.16634480699836793,0.12024600582911073,0.09692354013485086,ac433f1efcdf991c3e6f9f074d943b6e0d197ac0a8af8faf5bc2fe8def85443c,38942b85d992b88ff77060f7ae2c38d5c72bba8f0be51faa098a7e8496cae523,6ab176e3c7025314c0e027545a707584dcc51b2f5aeb94bbcd417d70ce74cf7a,b60165a8d915c746be2512c3a0eccea9ae3ff4f52b7b4c7af325da0c13885327,69f414343940900f92a5c27adcff4a9a8552d269e16f8008c106881dd5b3aeff,outputs/final_test/predictions/source_seed_43_split_seed_71/A1_MATCHED_TARGET_INFORMED_SELECTION.npz,702afc9deff56088b5d2e62b4dd761374f56d32f4b8a5a67ee96396123b22348
source_seed_43_split_seed_71,43,71,A2_PROTOTYPE_BLEND_SELECTED,SOURCE_TARGET_PROTOTYPE_BLEND:alpha=1,cosine_similarity,2481,0.4312777106005643,0.46982417656909214,0.43132590371361845,0.4224907392272495,ac433f1efcdf991c3e6f9f074d943b6e0d197ac0a8af8faf5bc2fe8def85443c,38942b85d992b88ff77060f7ae2c38d5c72bba8f0be51faa098a7e8496cae523,6ab176e3c7025314c0e027545a707584dcc51b2f5aeb94bbcd417d70ce74cf7a,553e7b4d176a901672e74630b84d63d80caf1163f54957da07c61f99859f9e66,f9a6df4b93857e25fff765f4a8377045621be69ae52eb8cc4455529528c84283,outputs/final_test/predictions/source_seed_43_split_seed_71/A2_PROTOTYPE_BLEND_SELECTED.npz,9956d70c82dda48f5ef241bdab8f1eaf5837cdd9fdc714ffd205c62456da18b4
source_seed_43_split_seed_71,43,71,A2_LINEAR_PROBE_SELECTED,FROZEN_ENCODER_MULTINOMIAL_LINEAR_PROBE:C=1,linear_decision_score,2481,0.9766223297057638,0.9772510124521315,0.9766075915948296,0.9765914656465258,ac433f1efcdf991c3e6f9f074d943b6e0d197ac0a8af8faf5bc2fe8def85443c,38942b85d992b88ff77060f7ae2c38d5c72bba8f0be51faa098a7e8496cae523,6ab176e3c7025314c0e027545a707584dcc51b2f5aeb94bbcd417d70ce74cf7a,2bd38aecc22e4f50a27ad218543adb495153579297a356b1e0fe8aeaf935436b,f92ae36dad6c7191fe928f0923151086dddb3b46437eede926e5b66067b4c9c3,outputs/final_test/predictions/source_seed_43_split_seed_71/A2_LINEAR_PROBE_SELECTED.npz,b0809b56967a8dabf30876969d8c54d0f7aa6963ad7f0cea156f5ba9bb70768e
source_seed_43_split_seed_71,43,71,A2_FINAL_SELECTED,FROZEN_ENCODER_MULTINOMIAL_LINEAR_PROBE:C=1,linear_decision_score,2481,0.9766223297057638,0.9772510124521315,0.9766075915948296,0.9765914656465258,ac433f1efcdf991c3e6f9f074d943b6e0d197ac0a8af8faf5bc2fe8def85443c,38942b85d992b88ff77060f7ae2c38d5c72bba8f0be51faa098a7e8496cae523,6ab176e3c7025314c0e027545a707584dcc51b2f5aeb94bbcd417d70ce74cf7a,2bd38aecc22e4f50a27ad218543adb495153579297a356b1e0fe8aeaf935436b,f92ae36dad6c7191fe928f0923151086dddb3b46437eede926e5b66067b4c9c3,outputs/final_test/predictions/source_seed_43_split_seed_71/A2_FINAL_SELECTED.npz,b0809b56967a8dabf30876969d8c54d0f7aa6963ad7f0cea156f5ba9bb70768e
source_seed_44_split_seed_11,44,11,A0_MATCHED_SOURCE_ONLY_CONTROL,LEARNED_SOURCE_HEAD,logit,2488,0.12861736334405144,0.09098678166290446,0.12858282575077673,0.1010112274287114,89838474502a927423d3baea091d43c61baf14727e5077350b0c512a8a1a827f,7451aea32261d7097105c624a05c3c09375ba73167003597936a8d48fbafd9be,a79dc7c9e13e299f1cc56f5830b0b8284295028bd983bc90ebeb76242a1d8cdb,31e8f899145a7f326991ab74e8cd3a035b64eb01fb048376100091d9bf831dc3,6de744ba69454efb834689030e5e550a2f6764e93ad5da4758d00e5746c201e2,outputs/final_test/predictions/source_seed_44_split_seed_11/A0_MATCHED_SOURCE_ONLY_CONTROL.npz,dac2eb614b8f288bd151f26750b8986273eb923959db6377d65c6f41e9da35b9
source_seed_44_split_seed_11,44,11,A1_MATCHED_TARGET_INFORMED_SELECTION,SOURCE_EUCLIDEAN_NCM,euclidean_distance,2488,0.13866559485530547,0.09757738800127926,0.13856675460450824,0.10089587759041864,89838474502a927423d3baea091d43c61baf14727e5077350b0c512a8a1a827f,7451aea32261d7097105c624a05c3c09375ba73167003597936a8d48fbafd9be,a79dc7c9e13e299f1cc56f5830b0b8284295028bd983bc90ebeb76242a1d8cdb,156b867f67d98c776eba1e5ee9f3c53bfc07d1639d12f559bf8aef0039717c9c,76dc5dadb12e7d005d5b6910c52fd46c01ab026a758813015547e65ca736032e,outputs/final_test/predictions/source_seed_44_split_seed_11/A1_MATCHED_TARGET_INFORMED_SELECTION.npz,ffbcd825c9e85e052f1684a08c3b2a0ca918f648424ef6d309eb8892b4b98010
source_seed_44_split_seed_11,44,11,A2_PROTOTYPE_BLEND_SELECTED,SOURCE_TARGET_PROTOTYPE_BLEND:alpha=1,cosine_similarity,2488,0.40514469453376206,0.4615633753099374,0.4049848148607613,0.39801456397928275,89838474502a927423d3baea091d43c61baf14727e5077350b0c512a8a1a827f,7451aea32261d7097105c624a05c3c09375ba73167003597936a8d48fbafd9be,a79dc7c9e13e299f1cc56f5830b0b8284295028bd983bc90ebeb76242a1d8cdb,94717452bfd597e96b0853d03666caf24a2addf1b9ed9237ebcb1a8930494996,204525cfee0fcf313b58613c5015c51f322b78837e245369b9cbabfebe5cdb2d,outputs/final_test/predictions/source_seed_44_split_seed_11/A2_PROTOTYPE_BLEND_SELECTED.npz,46358dde3121ae5628e12fa67d9f6a7d978733ec325e284bcd60e3c9ed5fe91a
source_seed_44_split_seed_11,44,11,A2_LINEAR_PROBE_SELECTED,FROZEN_ENCODER_MULTINOMIAL_LINEAR_PROBE:C=1,linear_decision_score,2488,0.987540192926045,0.9876890137404494,0.9875453892971516,0.9875517982811758,89838474502a927423d3baea091d43c61baf14727e5077350b0c512a8a1a827f,7451aea32261d7097105c624a05c3c09375ba73167003597936a8d48fbafd9be,a79dc7c9e13e299f1cc56f5830b0b8284295028bd983bc90ebeb76242a1d8cdb,f1c4970d2997b1ef92ab0a5b722247e0c0706c5402063557675f128852cf3f04,16e59745bcc753e4bea5c28f8aa3189bf4970880d89fe9c1dd6d349dbbf08c1c,outputs/final_test/predictions/source_seed_44_split_seed_11/A2_LINEAR_PROBE_SELECTED.npz,81c3f56280cd527570a40d1dffc0de5e163488c99f45622dac26d782c276c4b0
source_seed_44_split_seed_11,44,11,A2_FINAL_SELECTED,FROZEN_ENCODER_MULTINOMIAL_LINEAR_PROBE:C=1,linear_decision_score,2488,0.987540192926045,0.9876890137404494,0.9875453892971516,0.9875517982811758,89838474502a927423d3baea091d43c61baf14727e5077350b0c512a8a1a827f,7451aea32261d7097105c624a05c3c09375ba73167003597936a8d48fbafd9be,a79dc7c9e13e299f1cc56f5830b0b8284295028bd983bc90ebeb76242a1d8cdb,f1c4970d2997b1ef92ab0a5b722247e0c0706c5402063557675f128852cf3f04,16e59745bcc753e4bea5c28f8aa3189bf4970880d89fe9c1dd6d349dbbf08c1c,outputs/final_test/predictions/source_seed_44_split_seed_11/A2_FINAL_SELECTED.npz,81c3f56280cd527570a40d1dffc0de5e163488c99f45622dac26d782c276c4b0
