run_id,split_name,split_type,held_out_domain,model_name,seed,dropout,candidate_selected,selected_dropout,train_accuracy,val_accuracy,test_accuracy,best_epoch,zero_recall_count,missing_predicted_count,loss_curve_summary,selection_metric,selection_policy,test_used_for_selection,split_path,processed_data_path,git_commit,config_hash,runtime_seconds
paper3_deepcnn_paper3_grouped_random_raw_condition_seed42_drop0p0,paper3_grouped_random_raw_condition,grouped_random,grouped_random,Paper3DeepCNNClassifier,42,0.0,False,0.3,1.0,0.9703125,0.9546875,38,0,0,"{""best_epoch"": 38, ""best_val_accuracy"": 0.9703125, ""epochs_ran"": 48, ""first_train_loss"": 1.3153980440563626, ""last_train_loss"": 3.4265928358460464e-05, ""min_val_loss"": 0.08880072285731634}","{""primary"": ""val_accuracy"", ""selected_val_accuracy"": 0.971875, ""selected_val_loss"": 0.0849580079317093, ""tie_breaker"": ""val_loss""}",validation_only,False,outputs/splits_v3/paper3/paper3_grouped_random_raw_condition.csv,outputs/processed_v3/paper3_L512_native_physical,67c1752,c0206331bee27d6ac1df3b5fd5c4ffec20b37c54e18e8d3235131737f34aac90,821.3042786121368
paper3_deepcnn_paper3_grouped_random_raw_condition_seed42_drop0p3,paper3_grouped_random_raw_condition,grouped_random,grouped_random,Paper3DeepCNNClassifier,42,0.3,True,0.3,1.0,0.971875,0.9619791666666667,17,0,0,"{""best_epoch"": 17, ""best_val_accuracy"": 0.971875, ""epochs_ran"": 27, ""first_train_loss"": 1.3368961109055413, ""last_train_loss"": 0.00012791725295958006, ""min_val_loss"": 0.08074647237857183}","{""primary"": ""val_accuracy"", ""selected_val_accuracy"": 0.971875, ""selected_val_loss"": 0.0849580079317093, ""tie_breaker"": ""val_loss""}",validation_only,False,outputs/splits_v3/paper3/paper3_grouped_random_raw_condition.csv,outputs/processed_v3/paper3_L512_native_physical,67c1752,e7ed4488f671df2f1a4a2e637c219fe8836c8f3a79d1a2e7c54459cee20a37e5,466.0944879055023
paper3_deepcnn_paper3_grouped_random_raw_condition_seed43_drop0p0,paper3_grouped_random_raw_condition,grouped_random,grouped_random,Paper3DeepCNNClassifier,43,0.0,False,0.3,1.0,0.9635416666666666,0.9640625,21,0,0,"{""best_epoch"": 21, ""best_val_accuracy"": 0.9635416666666666, ""epochs_ran"": 31, ""first_train_loss"": 1.3537499149640402, ""last_train_loss"": 7.855441427737889e-05, ""min_val_loss"": 0.09767487098773321}","{""primary"": ""val_accuracy"", ""selected_val_accuracy"": 0.9723958333333333, ""selected_val_loss"": 0.07653541440765063, ""tie_breaker"": ""val_loss""}",validation_only,False,outputs/splits_v3/paper3/paper3_grouped_random_raw_condition.csv,outputs/processed_v3/paper3_L512_native_physical,67c1752,4f372f09643529a7b7136bee36d8e0576427a11c838775a987ec47be61b96f27,534.1795094013214
paper3_deepcnn_paper3_grouped_random_raw_condition_seed43_drop0p3,paper3_grouped_random_raw_condition,grouped_random,grouped_random,Paper3DeepCNNClassifier,43,0.3,True,0.3,1.0,0.9723958333333333,0.9645833333333333,18,0,0,"{""best_epoch"": 18, ""best_val_accuracy"": 0.9723958333333333, ""epochs_ran"": 28, ""first_train_loss"": 1.3798250065909492, ""last_train_loss"": 9.44534672372457e-05, ""min_val_loss"": 0.07653541440765063}","{""primary"": ""val_accuracy"", ""selected_val_accuracy"": 0.9723958333333333, ""selected_val_loss"": 0.07653541440765063, ""tie_breaker"": ""val_loss""}",validation_only,False,outputs/splits_v3/paper3/paper3_grouped_random_raw_condition.csv,outputs/processed_v3/paper3_L512_native_physical,67c1752,4f4ecad3f449fb9cfba44423d9d82053edf4520f6f0fe5278c54941023cd829a,472.4330823421478
paper3_deepcnn_paper3_grouped_random_raw_condition_seed44_drop0p0,paper3_grouped_random_raw_condition,grouped_random,grouped_random,Paper3DeepCNNClassifier,44,0.0,False,0.3,1.0,0.9583333333333334,0.9630208333333333,7,0,0,"{""best_epoch"": 7, ""best_val_accuracy"": 0.9583333333333334, ""epochs_ran"": 17, ""first_train_loss"": 1.3236792180273267, ""last_train_loss"": 0.00019736586060995856, ""min_val_loss"": 0.11123855461676915}","{""primary"": ""val_accuracy"", ""selected_val_accuracy"": 0.9729166666666667, ""selected_val_loss"": 0.0807655061284701, ""tie_breaker"": ""val_loss""}",validation_only,False,outputs/splits_v3/paper3/paper3_grouped_random_raw_condition.csv,outputs/processed_v3/paper3_L512_native_physical,67c1752,a4c2ca1b495cb25e9a24721695764bce09974783a7fda786590f9727e720028f,305.26312470436096
paper3_deepcnn_paper3_grouped_random_raw_condition_seed44_drop0p3,paper3_grouped_random_raw_condition,grouped_random,grouped_random,Paper3DeepCNNClassifier,44,0.3,True,0.3,1.0,0.9729166666666667,0.9744791666666667,36,0,0,"{""best_epoch"": 36, ""best_val_accuracy"": 0.9729166666666667, ""epochs_ran"": 46, ""first_train_loss"": 1.3656526896688672, ""last_train_loss"": 4.874990053293813e-05, ""min_val_loss"": 0.07930711681644122}","{""primary"": ""val_accuracy"", ""selected_val_accuracy"": 0.9729166666666667, ""selected_val_loss"": 0.0807655061284701, ""tie_breaker"": ""val_loss""}",validation_only,False,outputs/splits_v3/paper3/paper3_grouped_random_raw_condition.csv,outputs/processed_v3/paper3_L512_native_physical,67c1752,bcc19c1fb60902952040f898f8b6091bf2a723ce95bca1fffb712b91a63c3611,817.5810418128967
