run_id,arm,lambda_max,fold,seed,familiar_validation_accuracy,familiar_validation_macro_f1,position_probe_macro_f1,tagid_probe_macro_f1,outer_held_lopo_accuracy,outer_held_lopo_macro_f1,outer_held_lopo_chance_reference,domain_train_accuracy,domain_validation_accuracy,selected_checkpoint_epoch,selected_mean_lambda,selected_maximum_realised_lambda,selected_cumulative_domain_gradient_coefficient
DANNV2-DEV-ARM_A1_DOMAIN_POSITIVE_MATCHED-L1.00-S1-S42,ARM_A1_DOMAIN_POSITIVE_MATCHED,1.0,S1,42,0.259047619047619,0.25694962101706,0.9522727272727274,0.26263450834879404,0.23682539682539683,0.16597860083712898,0.14285714285714285,1.0,0.9523809523809523,14,0.5455970259459344,0.8844316523924269,129.85209217513238
DANNV2-DEV-ARM_A1_DOMAIN_POSITIVE_MATCHED-L1.00-S1-S43,ARM_A1_DOMAIN_POSITIVE_MATCHED,1.0,S1,43,0.2557142857142857,0.25242759160616407,0.9522727272727274,0.211143142571714,0.1565079365079365,0.059817244323978204,0.14285714285714285,1.0,0.9528571428571428,23,0.7020516244000645,0.9799706693023691,274.50218514042524
DANNV2-DEV-ARM_A1_DOMAIN_POSITIVE_MATCHED-L1.00-S1-S44,ARM_A1_DOMAIN_POSITIVE_MATCHED,1.0,S1,44,0.31238095238095237,0.28284396069904577,0.9522727272727274,0.21921181992610564,0.21936507936507937,0.17268432937460074,0.14285714285714285,1.0,0.9523809523809523,12,0.49309378497117234,0.8322842780786528,100.59113213411916
DANNV2-DEV-ARM_A1_DOMAIN_POSITIVE_MATCHED-L1.00-S1-S45,ARM_A1_DOMAIN_POSITIVE_MATCHED,1.0,S1,45,0.2580952380952381,0.22654306104993086,0.9284821842933016,0.24399433433046877,0.20507936507936508,0.13765210842043432,0.14285714285714285,0.9985714285714286,0.9523809523809523,5,0.23776803574793842,0.45793851039806377,20.210283038574765
DANNV2-DEV-ARM_A1_DOMAIN_POSITIVE_MATCHED-L1.00-S1-S46,ARM_A1_DOMAIN_POSITIVE_MATCHED,1.0,S1,46,0.3080952380952381,0.28425419320427225,0.9713961223121744,0.2539493979409945,0.23492063492063492,0.15785117253588613,0.14285714285714285,0.9523809523809523,0.9019047619047619,4,0.19230392427556545,0.3753034745708437,13.07666685073845
DANNV2-DEV-ARM_A1_DOMAIN_POSITIVE_MATCHED-L1.00-S2-S42,ARM_A1_DOMAIN_POSITIVE_MATCHED,1.0,S2,42,0.30238095238095236,0.28886947194381835,0.9761769710720362,0.18628408006559266,0.23809523809523808,0.2245278921547782,0.14285714285714285,1.0,0.9761904761904762,12,0.49309378497117234,0.8322842780786528,100.59113213411916
DANNV2-DEV-ARM_A1_DOMAIN_POSITIVE_MATCHED-L1.00-S2-S43,ARM_A1_DOMAIN_POSITIVE_MATCHED,1.0,S2,43,0.25952380952380955,0.2780807300428269,0.9761769710720362,0.18705446747463553,0.18857142857142858,0.17957898205026349,0.14285714285714285,0.9997619047619047,0.9761904761904762,9,0.3978400526991975,0.713938299828943,60.86952806297721
DANNV2-DEV-ARM_A1_DOMAIN_POSITIVE_MATCHED-L1.00-S2-S44,ARM_A1_DOMAIN_POSITIVE_MATCHED,1.0,S2,44,0.2876190476190476,0.2741435148836949,0.9761769710720362,0.24915084915084917,0.14222222222222222,0.12314349131248603,0.14285714285714285,1.0,0.9766666666666667,13,0.5203690202681154,0.8605970258486906,115.0015534792535
DANNV2-DEV-ARM_A1_DOMAIN_POSITIVE_MATCHED-L1.00-S2-S45,ARM_A1_DOMAIN_POSITIVE_MATCHED,1.0,S2,45,0.2671428571428571,0.2690711942758641,0.9714177673338196,0.2411312497026783,0.19047619047619047,0.15648694494620677,0.14285714285714285,1.0,0.9523809523809523,8,0.3613510602176235,0.6612620339895194,49.143744189596795
DANNV2-DEV-ARM_A1_DOMAIN_POSITIVE_MATCHED-L1.00-S2-S46,ARM_A1_DOMAIN_POSITIVE_MATCHED,1.0,S2,46,0.30714285714285716,0.28450960219502036,0.9761769710720362,0.28113505542076966,0.26666666666666666,0.19015185486758576,0.14285714285714285,1.0,0.9366666666666666,5,0.23776803574793842,0.45793851039806377,20.210283038574765
DANNV2-DEV-ARM_A1_DOMAIN_POSITIVE_MATCHED-L1.00-S3-S42,ARM_A1_DOMAIN_POSITIVE_MATCHED,1.0,S3,42,0.2857142857142857,0.2768665935628727,0.8187500644562473,0.18166595309452455,0.16634920634920636,0.1133552035852289,0.14285714285714285,0.8740476190476191,0.809047619047619,5,0.23776803574793842,0.45793851039806377,20.210283038574765
DANNV2-DEV-ARM_A1_DOMAIN_POSITIVE_MATCHED-L1.00-S3-S43,ARM_A1_DOMAIN_POSITIVE_MATCHED,1.0,S3,43,0.31666666666666665,0.29186751385240645,0.8761364557167168,0.2670662670662671,0.21746031746031746,0.12998037188977027,0.14285714285714285,0.8480952380952381,0.8333333333333334,8,0.3613510602176235,0.6612620339895194,49.143744189596795
DANNV2-DEV-ARM_A1_DOMAIN_POSITIVE_MATCHED-L1.00-S3-S44,ARM_A1_DOMAIN_POSITIVE_MATCHED,1.0,S3,44,0.31238095238095237,0.2609726777816466,0.8666666666666666,0.22294704361931256,0.21142857142857144,0.14238275620002222,0.14285714285714285,0.9871428571428571,0.8333333333333334,6,0.2812208810162803,0.5333515073655941,28.68452986366059
DANNV2-DEV-ARM_A1_DOMAIN_POSITIVE_MATCHED-L1.00-S3-S45,ARM_A1_DOMAIN_POSITIVE_MATCHED,1.0,S3,45,0.31142857142857144,0.2781315458741441,0.8359169042941378,0.27201504844361984,0.23047619047619047,0.15268311126493933,0.14285714285714285,0.7064285714285714,0.7219047619047619,2,0.096549356589531,0.19193584969961042,3.282678124044054
DANNV2-DEV-ARM_A1_DOMAIN_POSITIVE_MATCHED-L1.00-S3-S46,ARM_A1_DOMAIN_POSITIVE_MATCHED,1.0,S3,46,0.3333333333333333,0.279693481821749,0.8571428571428571,0.2538245554632109,0.13111111111111112,0.09893273332572036,0.14285714285714285,0.9990476190476191,0.8571428571428571,10,0.4319236709538663,0.7596083675561061,73.42702406215727
DANNV2-DEV-ARM_A2_DANN_NEGATIVE_MATCHED-L0.01-S1-S42,ARM_A2_DANN_NEGATIVE_MATCHED,0.01,S1,42,0.30238095238095236,0.28028146153730177,0.9378321678321679,0.23997906855049714,0.22095238095238096,0.16606360391466637,0.14285714285714285,0.9176190476190477,0.8571428571428571,15,0.005689105783358704,0.00904400505091958,1.4507219747564695
DANNV2-DEV-ARM_A2_DANN_NEGATIVE_MATCHED-L0.01-S1-S43,ARM_A2_DANN_NEGATIVE_MATCHED,0.01,S1,43,0.2338095238095238,0.22617627644862665,0.9522727272727274,0.1761790590362019,0.20539682539682538,0.11703317709628881,0.14285714285714285,0.9545238095238096,0.9047619047619048,9,0.003978400526991974,0.00713938299828943,0.6086952806297721
DANNV2-DEV-ARM_A2_DANN_NEGATIVE_MATCHED-L0.01-S1-S44,ARM_A2_DANN_NEGATIVE_MATCHED,0.01,S1,44,0.3047619047619048,0.2736343743896747,0.9285254743365918,0.2531573188716046,0.22031746031746033,0.1683066724727166,0.14285714285714285,0.5,0.5,12,0.0049309378497117235,0.008322842780786528,1.0059113213411917
DANNV2-DEV-ARM_A2_DANN_NEGATIVE_MATCHED-L0.01-S1-S45,ARM_A2_DANN_NEGATIVE_MATCHED,0.01,S1,45,0.19904761904761906,0.21688184706101302,0.9330186480186482,0.2063128934557506,0.21968253968253967,0.1306118331568847,0.14285714285714285,0.9626190476190476,0.9080952380952381,8,0.0036135106021762354,0.006612620339895195,0.491437441895968
DANNV2-DEV-ARM_A2_DANN_NEGATIVE_MATCHED-L0.01-S1-S46,ARM_A2_DANN_NEGATIVE_MATCHED,0.01,S1,46,0.28285714285714286,0.2758391639129944,0.9190233098344273,0.2320755435041149,0.17238095238095238,0.08434728416397355,0.14285714285714285,0.5473809523809524,0.5938095238095238,2,0.0009654935658953101,0.0019193584969961041,0.03282678124044054
DANNV2-DEV-ARM_A2_DANN_NEGATIVE_MATCHED-L0.01-S2-S42,ARM_A2_DANN_NEGATIVE_MATCHED,0.01,S2,42,0.3028571428571429,0.2782847952656634,0.9761769710720362,0.2507777936349365,0.23714285714285716,0.1878372733920733,0.14285714285714285,0.8466666666666667,0.8538095238095238,6,0.002812208810162803,0.005333515073655941,0.2868452986366059
DANNV2-DEV-ARM_A2_DANN_NEGATIVE_MATCHED-L0.01-S2-S43,ARM_A2_DANN_NEGATIVE_MATCHED,0.01,S2,43,0.25666666666666665,0.2597109561724404,0.9380709288820462,0.20244177857623233,0.23555555555555555,0.23030927706000542,0.14285714285714285,0.5,0.5,14,0.005455970259459344,0.00884431652392427,1.2985209217513238
DANNV2-DEV-ARM_A2_DANN_NEGATIVE_MATCHED-L0.01-S2-S44,ARM_A2_DANN_NEGATIVE_MATCHED,0.01,S2,44,0.28809523809523807,0.2856799252093724,0.9285309132161089,0.19599416456559313,0.20317460317460317,0.18432686246842497,0.14285714285714285,0.9076190476190477,0.9461904761904761,7,0.003224580508834993,0.006011431163208092,0.3837250805513642
DANNV2-DEV-ARM_A2_DANN_NEGATIVE_MATCHED-L0.01-S2-S45,ARM_A2_DANN_NEGATIVE_MATCHED,0.01,S2,45,0.3019047619047619,0.2804919131733869,1.0,0.2528852893138608,0.20634920634920634,0.17387468047435403,0.14285714285714285,0.9521428571428572,0.9285714285714286,7,0.003224580508834993,0.006011431163208092,0.3837250805513642
DANNV2-DEV-ARM_A2_DANN_NEGATIVE_MATCHED-L0.01-S2-S46,ARM_A2_DANN_NEGATIVE_MATCHED,0.01,S2,46,0.26095238095238094,0.2769615801250148,0.9618993598573858,0.2066229009086152,0.20666666666666667,0.1752381522301347,0.14285714285714285,0.8335714285714285,0.7614285714285715,13,0.0052036902026811535,0.008605970258486906,1.150015534792535
DANNV2-DEV-ARM_A2_DANN_NEGATIVE_MATCHED-L0.01-S3-S42,ARM_A2_DANN_NEGATIVE_MATCHED,0.01,S3,42,0.2857142857142857,0.26385641145069455,0.8422793872793873,0.19236572950858663,0.18349206349206348,0.11949602443208929,0.14285714285714285,0.8511904761904762,0.7857142857142857,6,0.002812208810162803,0.005333515073655941,0.2868452986366059
DANNV2-DEV-ARM_A2_DANN_NEGATIVE_MATCHED-L0.01-S3-S43,ARM_A2_DANN_NEGATIVE_MATCHED,0.01,S3,43,0.2661904761904762,0.26552661913887915,0.8666072441455313,0.22419707276850137,0.15841269841269842,0.09797959094328548,0.14285714285714285,0.8692857142857143,0.8571428571428571,6,0.002812208810162803,0.005333515073655941,0.2868452986366059
DANNV2-DEV-ARM_A2_DANN_NEGATIVE_MATCHED-L0.01-S3-S44,ARM_A2_DANN_NEGATIVE_MATCHED,0.01,S3,44,0.2623809523809524,0.22233515629122275,0.8664011912962565,0.2559137594431712,0.2222222222222222,0.166719472219629,0.14285714285714285,0.7961904761904762,0.7857142857142857,4,0.0019230392427556544,0.003753034745708437,0.1307666685073845
DANNV2-DEV-ARM_A2_DANN_NEGATIVE_MATCHED-L0.01-S3-S45,ARM_A2_DANN_NEGATIVE_MATCHED,0.01,S3,45,0.30857142857142855,0.26774876147436455,0.8263059203124445,0.2771949479092336,0.22920634920634922,0.12206989927241818,0.14285714285714285,0.6897619047619048,0.6966666666666667,2,0.0009654935658953101,0.0019193584969961041,0.03282678124044054
DANNV2-DEV-ARM_A2_DANN_NEGATIVE_MATCHED-L0.01-S3-S46,ARM_A2_DANN_NEGATIVE_MATCHED,0.01,S3,46,0.2914285714285714,0.26300739837244536,0.8209764860220787,0.25648002790859936,0.11936507936507937,0.08405069554923665,0.14285714285714285,0.9276190476190476,0.8095238095238095,11,0.0046364770352779845,0.007988429021381627,0.867021205596983
DANNV2-DEV-ARM_A2_DANN_NEGATIVE_MATCHED-L0.03-S1-S42,ARM_A2_DANN_NEGATIVE_MATCHED,0.03,S1,42,0.2861904761904762,0.2856408746519216,0.9523809523809523,0.2938512281369424,0.2126984126984127,0.12519934037453728,0.14285714285714285,0.7045238095238096,0.6666666666666666,6,0.008436626430488408,0.016000545220967822,0.8605358959098176
DANNV2-DEV-ARM_A2_DANN_NEGATIVE_MATCHED-L0.03-S1-S43,ARM_A2_DANN_NEGATIVE_MATCHED,0.03,S1,43,0.2338095238095238,0.23440767405125124,0.9141558809879854,0.18883878026735168,0.23555555555555555,0.18502518140789873,0.14285714285714285,0.5,0.5,10,0.012957710128615988,0.022788251026683182,2.202810721864718
DANNV2-DEV-ARM_A2_DANN_NEGATIVE_MATCHED-L0.03-S1-S44,ARM_A2_DANN_NEGATIVE_MATCHED,0.03,S1,44,0.30095238095238097,0.2676798850233287,0.8950812148713453,0.23858250256304214,0.22158730158730158,0.16455759177837462,0.14285714285714285,0.5,0.5,9,0.011935201580975923,0.02141814899486829,1.8260858418893162
DANNV2-DEV-ARM_A2_DANN_NEGATIVE_MATCHED-L0.03-S1-S45,ARM_A2_DANN_NEGATIVE_MATCHED,0.03,S1,45,0.20142857142857143,0.21788170751297953,0.9522727272727274,0.19795410938268082,0.14126984126984127,0.0459060510041096,0.14285714285714285,0.559047619047619,0.6409523809523809,10,0.012957710128615988,0.022788251026683182,2.202810721864718
DANNV2-DEV-ARM_A2_DANN_NEGATIVE_MATCHED-L0.03-S1-S46,ARM_A2_DANN_NEGATIVE_MATCHED,0.03,S1,46,0.2714285714285714,0.2677656885437346,0.9142695081435864,0.23546104688961833,0.17174603174603176,0.08219272580356175,0.14285714285714285,0.5119047619047619,0.5714285714285714,2,0.0028964806976859298,0.005758075490988312,0.09848034372132161
DANNV2-DEV-ARM_A2_DANN_NEGATIVE_MATCHED-L0.03-S2-S42,ARM_A2_DANN_NEGATIVE_MATCHED,0.03,S2,42,0.28523809523809524,0.26883872882200327,0.9761769710720362,0.22891743177457466,0.21904761904761905,0.18886806576516554,0.14285714285714285,0.9038095238095238,0.9014285714285715,5,0.007133041072438152,0.013738155311941913,0.606308491157243
DANNV2-DEV-ARM_A2_DANN_NEGATIVE_MATCHED-L0.03-S2-S43,ARM_A2_DANN_NEGATIVE_MATCHED,0.03,S2,43,0.2838095238095238,0.27637700175365343,0.9618344247924508,0.1948606364395838,0.15777777777777777,0.1329000620209139,0.14285714285714285,0.7245238095238096,0.878095238095238,7,0.009673741526504978,0.018034293489624275,1.1511752416540924
DANNV2-DEV-ARM_A2_DANN_NEGATIVE_MATCHED-L0.03-S2-S44,ARM_A2_DANN_NEGATIVE_MATCHED,0.03,S2,44,0.2819047619047619,0.257800394080345,0.94277600165008,0.2368379239807811,0.16063492063492063,0.14167028807213117,0.14285714285714285,0.690952380952381,0.7833333333333333,20,0.019843108031834433,0.028913312347099943,6.746656730823707
DANNV2-DEV-ARM_A2_DANN_NEGATIVE_MATCHED-L0.03-S2-S45,ARM_A2_DANN_NEGATIVE_MATCHED,0.03,S2,45,0.2780952380952381,0.26168345122401687,1.0,0.24176228533371388,0.20666666666666667,0.15956727467818357,0.14285714285714285,0.5,0.5,7,0.009673741526504978,0.018034293489624275,1.1511752416540924
DANNV2-DEV-ARM_A2_DANN_NEGATIVE_MATCHED-L0.03-S2-S46,ARM_A2_DANN_NEGATIVE_MATCHED,0.03,S2,46,0.32857142857142857,0.33315311164825373,0.9714177673338196,0.26294277151420004,0.1746031746031746,0.14179577590019127,0.14285714285714285,0.5133333333333333,0.5238095238095238,6,0.008436626430488408,0.016000545220967822,0.8605358959098176
DANNV2-DEV-ARM_A2_DANN_NEGATIVE_MATCHED-L0.03-S3-S42,ARM_A2_DANN_NEGATIVE_MATCHED,0.03,S3,42,0.30952380952380953,0.25836498798046487,0.8179217629560878,0.15880500451929022,0.18634920634920635,0.12532260065202414,0.14285714285714285,0.8626190476190476,0.7380952380952381,6,0.008436626430488408,0.016000545220967822,0.8605358959098176
DANNV2-DEV-ARM_A2_DANN_NEGATIVE_MATCHED-L0.03-S3-S43,ARM_A2_DANN_NEGATIVE_MATCHED,0.03,S3,43,0.2885714285714286,0.265111127852615,0.8522971101502014,0.2581596181596182,0.22095238095238096,0.13474003060950376,0.14285714285714285,0.7997619047619048,0.7852380952380953,4,0.005769117728266963,0.01125910423712531,0.3923000055221535
DANNV2-DEV-ARM_A2_DANN_NEGATIVE_MATCHED-L0.03-S3-S44,ARM_A2_DANN_NEGATIVE_MATCHED,0.03,S3,44,0.24095238095238095,0.2240245350059235,0.8666396564297869,0.20524174238459952,0.1949206349206349,0.11724528243094408,0.14285714285714285,0.7976190476190477,0.6904761904761905,2,0.0028964806976859298,0.005758075490988312,0.09848034372132161
DANNV2-DEV-ARM_A2_DANN_NEGATIVE_MATCHED-L0.03-S3-S45,ARM_A2_DANN_NEGATIVE_MATCHED,0.03,S3,45,0.32666666666666666,0.2903726653490301,0.8263059203124445,0.2750042814328528,0.22920634920634922,0.12244614120977257,0.14285714285714285,0.66,0.6476190476190476,2,0.0028964806976859298,0.005758075490988312,0.09848034372132161
DANNV2-DEV-ARM_A2_DANN_NEGATIVE_MATCHED-L0.03-S3-S46,ARM_A2_DANN_NEGATIVE_MATCHED,0.03,S3,46,0.26476190476190475,0.271731660098374,0.8606583123063963,0.22073944263019896,0.16476190476190475,0.15831153987015253,0.14285714285714285,0.635,0.6638095238095238,15,0.01706731735007611,0.027132015152758735,4.352165924269408
DANNV2-DEV-ARM_A2_DANN_NEGATIVE_MATCHED-L0.10-S1-S42,ARM_A2_DANN_NEGATIVE_MATCHED,0.1,S1,42,0.30714285714285716,0.2830920173041398,0.9523809523809523,0.3107660593374879,0.14444444444444443,0.08072575435275671,0.14285714285714285,0.5,0.5,6,0.02812208810162803,0.053335150736559415,2.868452986366059
DANNV2-DEV-ARM_A2_DANN_NEGATIVE_MATCHED-L0.10-S1-S43,ARM_A2_DANN_NEGATIVE_MATCHED,0.1,S1,43,0.23523809523809525,0.22496553303636743,0.9140960149071324,0.19836496836496836,0.23714285714285716,0.19057082863938377,0.14285714285714285,0.5,0.5,16,0.05904458491147353,0.09210635069002787,16.0601270959208
DANNV2-DEV-ARM_A2_DANN_NEGATIVE_MATCHED-L0.10-S1-S44,ARM_A2_DANN_NEGATIVE_MATCHED,0.1,S1,44,0.28714285714285714,0.2700220671138935,0.9380763309294222,0.23908480408480406,0.1892063492063492,0.15941686988931855,0.14285714285714285,0.7621428571428571,0.7857142857142857,17,0.06103380812909743,0.09349213958483696,17.638770549309157
DANNV2-DEV-ARM_A2_DANN_NEGATIVE_MATCHED-L0.10-S1-S45,ARM_A2_DANN_NEGATIVE_MATCHED,0.1,S1,45,0.27095238095238094,0.24841701683050926,0.9475568504099418,0.20361241932670504,0.22158730158730158,0.16181185173217413,0.14285714285714285,0.4661904761904762,0.49952380952380954,8,0.03613510602176235,0.06612620339895195,4.91437441895968
DANNV2-DEV-ARM_A2_DANN_NEGATIVE_MATCHED-L0.10-S1-S46,ARM_A2_DANN_NEGATIVE_MATCHED,0.1,S1,46,0.2661904761904762,0.25946984754109476,0.9190233098344273,0.23492253777968064,0.17174603174603176,0.08325754544241938,0.14285714285714285,0.5,0.5,2,0.0096549356589531,0.01919358496996104,0.3282678124044054
DANNV2-DEV-ARM_A2_DANN_NEGATIVE_MATCHED-L0.10-S2-S42,ARM_A2_DANN_NEGATIVE_MATCHED,0.1,S2,42,0.27904761904761904,0.26189178174050626,0.9761769710720362,0.17238222095364955,0.20253968253968255,0.20735888357801305,0.14285714285714285,0.6304761904761905,0.6404761904761904,13,0.05203690202681154,0.08605970258486906,11.50015534792535
DANNV2-DEV-ARM_A2_DANN_NEGATIVE_MATCHED-L0.10-S2-S43,ARM_A2_DANN_NEGATIVE_MATCHED,0.1,S2,43,0.22666666666666666,0.23102812232265194,0.9285309132161089,0.20712682963014678,0.1438095238095238,0.143926405481099,0.14285714285714285,0.5111904761904762,0.5,10,0.04319236709538663,0.0759608367556106,7.342702406215728
DANNV2-DEV-ARM_A2_DANN_NEGATIVE_MATCHED-L0.10-S2-S44,ARM_A2_DANN_NEGATIVE_MATCHED,0.1,S2,44,0.2895238095238095,0.27663793452337443,0.9761769710720362,0.1961816428202983,0.17174603174603176,0.16537853546925602,0.14285714285714285,0.5,0.5,8,0.03613510602176235,0.06612620339895195,4.91437441895968
DANNV2-DEV-ARM_A2_DANN_NEGATIVE_MATCHED-L0.10-S2-S45,ARM_A2_DANN_NEGATIVE_MATCHED,0.1,S2,45,0.25476190476190474,0.2626685408864677,0.9666585635956026,0.23915688886277123,0.1746031746031746,0.16505821430393125,0.14285714285714285,0.5792857142857143,0.6576190476190477,14,0.05455970259459344,0.0884431652392427,12.985209217513239
DANNV2-DEV-ARM_A2_DANN_NEGATIVE_MATCHED-L0.10-S2-S46,ARM_A2_DANN_NEGATIVE_MATCHED,0.1,S2,46,0.26571428571428574,0.2786154935851228,0.9333063230964536,0.2409300223585938,0.16031746031746033,0.10343519906653732,0.14285714285714285,0.5,0.5,7,0.03224580508834993,0.06011431163208092,3.8372508055136416
DANNV2-DEV-ARM_A2_DANN_NEGATIVE_MATCHED-L0.10-S3-S42,ARM_A2_DANN_NEGATIVE_MATCHED,0.1,S3,42,0.28523809523809524,0.27608897571592333,0.8380196094319746,0.2128913943199658,0.21746031746031746,0.16439045302267594,0.14285714285714285,0.5,0.5,11,0.04636477035277985,0.07988429021381627,8.67021205596983
DANNV2-DEV-ARM_A2_DANN_NEGATIVE_MATCHED-L0.10-S3-S43,ARM_A2_DANN_NEGATIVE_MATCHED,0.1,S3,43,0.28,0.269523284198913,0.8190098047159873,0.18789020503306214,0.15142857142857144,0.0814977670620226,0.14285714285714285,0.6288095238095238,0.47619047619047616,14,0.05455970259459344,0.0884431652392427,12.985209217513239
DANNV2-DEV-ARM_A2_DANN_NEGATIVE_MATCHED-L0.10-S3-S44,ARM_A2_DANN_NEGATIVE_MATCHED,0.1,S3,44,0.24047619047619048,0.248198151147416,0.8570455097936664,0.18060265131693706,0.11777777777777777,0.06284102906087348,0.14285714285714285,0.5,0.5,8,0.03613510602176235,0.06612620339895195,4.91437441895968
DANNV2-DEV-ARM_A2_DANN_NEGATIVE_MATCHED-L0.10-S3-S45,ARM_A2_DANN_NEGATIVE_MATCHED,0.1,S3,45,0.30857142857142855,0.26730520322825757,0.8263059203124445,0.27231657231657236,0.22920634920634922,0.12203479881775528,0.14285714285714285,0.6464285714285715,0.6504761904761904,2,0.0096549356589531,0.01919358496996104,0.3282678124044054
DANNV2-DEV-ARM_A2_DANN_NEGATIVE_MATCHED-L0.10-S3-S46,ARM_A2_DANN_NEGATIVE_MATCHED,0.1,S3,46,0.3357142857142857,0.2549216362257206,0.7924941584687677,0.30495234923806347,0.21523809523809523,0.1556377636404618,0.14285714285714285,0.5,0.5,6,0.02812208810162803,0.053335150736559415,2.868452986366059
DANNV2-DEV-ARM_A2_DANN_NEGATIVE_MATCHED-L0.30-S1-S42,ARM_A2_DANN_NEGATIVE_MATCHED,0.3,S1,42,0.2814285714285714,0.2655966787861975,0.9380709288820462,0.19130488559059985,0.19111111111111112,0.1334362380785146,0.14285714285714285,0.4545238095238095,0.4776190476190476,15,0.1706731735007611,0.27132015152758737,43.521659242694085
DANNV2-DEV-ARM_A2_DANN_NEGATIVE_MATCHED-L0.30-S1-S43,ARM_A2_DANN_NEGATIVE_MATCHED,0.3,S1,43,0.24428571428571427,0.23289226499194277,0.9332792760274327,0.19672454529597388,0.2365079365079365,0.19623895072538197,0.14285714285714285,0.5,0.5,7,0.09673741526504978,0.18034293489624276,11.511752416540924
DANNV2-DEV-ARM_A2_DANN_NEGATIVE_MATCHED-L0.30-S1-S44,ARM_A2_DANN_NEGATIVE_MATCHED,0.3,S1,44,0.28,0.2687605328904547,0.9522727272727274,0.178141055956182,0.21873015873015872,0.1836501130113327,0.14285714285714285,0.5597619047619048,0.5238095238095238,19,0.19371366317816127,0.28677713162535395,62.56951320654609
DANNV2-DEV-ARM_A2_DANN_NEGATIVE_MATCHED-L0.30-S1-S45,ARM_A2_DANN_NEGATIVE_MATCHED,0.3,S1,45,0.20857142857142857,0.22931298867887293,0.9380709288820464,0.17804037232608663,0.21936507936507937,0.15702819777319763,0.14285714285714285,0.5,0.5,12,0.14792813549135173,0.24968528342359583,30.17733964023575
DANNV2-DEV-ARM_A2_DANN_NEGATIVE_MATCHED-L0.30-S1-S46,ARM_A2_DANN_NEGATIVE_MATCHED,0.3,S1,46,0.2519047619047619,0.23894114666946006,0.9237771115252681,0.23447092589949733,0.21904761904761905,0.1536503032167477,0.14285714285714285,0.5,0.5,2,0.028964806976859298,0.057580754909883125,0.9848034372132162
DANNV2-DEV-ARM_A2_DANN_NEGATIVE_MATCHED-L0.30-S2-S42,ARM_A2_DANN_NEGATIVE_MATCHED,0.3,S2,42,0.2861904761904762,0.26939341902104647,0.9523809523809523,0.1817082917082917,0.19047619047619047,0.15788359736918675,0.14285714285714285,0.5,0.5,10,0.1295771012861599,0.22788251026683182,22.028107218647182
DANNV2-DEV-ARM_A2_DANN_NEGATIVE_MATCHED-L0.30-S2-S43,ARM_A2_DANN_NEGATIVE_MATCHED,0.3,S2,43,0.32904761904761903,0.3224822235086712,0.9618344247924508,0.23190390375264328,0.1568253968253968,0.14288690068182147,0.14285714285714285,0.5,0.5,8,0.10840531806528704,0.19837861019685582,14.743123256879038
DANNV2-DEV-ARM_A2_DANN_NEGATIVE_MATCHED-L0.30-S2-S44,ARM_A2_DANN_NEGATIVE_MATCHED,0.3,S2,44,0.3028571428571429,0.30831526720503144,0.9523809523809523,0.24202939917225635,0.14285714285714285,0.04138121292933008,0.14285714285714285,0.5,0.5,18,0.18861554906509914,0.2839242872272052,57.716358013920335
DANNV2-DEV-ARM_A2_DANN_NEGATIVE_MATCHED-L0.30-S2-S45,ARM_A2_DANN_NEGATIVE_MATCHED,0.3,S2,45,0.26476190476190475,0.251071336707641,1.0,0.23039325753611467,0.17523809523809525,0.1341134024511208,0.14285714285714285,0.5,0.5,7,0.09673741526504978,0.18034293489624276,11.511752416540924
DANNV2-DEV-ARM_A2_DANN_NEGATIVE_MATCHED-L0.30-S2-S46,ARM_A2_DANN_NEGATIVE_MATCHED,0.3,S2,46,0.33476190476190476,0.3200095838270997,0.9571401561191692,0.20261452832881402,0.2361904761904762,0.21404298084395162,0.14285714285714285,0.5,0.5,5,0.07133041072438152,0.13738155311941913,6.063084911572429
DANNV2-DEV-ARM_A2_DANN_NEGATIVE_MATCHED-L0.30-S3-S42,ARM_A2_DANN_NEGATIVE_MATCHED,0.3,S3,42,0.31238095238095237,0.2849390238654348,0.7938813589156839,0.14570482149429517,0.2923809523809524,0.20357788847587738,0.14285714285714285,0.5,0.5,5,0.07133041072438152,0.13738155311941913,6.063084911572429
DANNV2-DEV-ARM_A2_DANN_NEGATIVE_MATCHED-L0.30-S3-S43,ARM_A2_DANN_NEGATIVE_MATCHED,0.3,S3,43,0.2885714285714286,0.2860524996872094,0.8379546743670397,0.21850498707641566,0.19047619047619047,0.10699448356521464,0.14285714285714285,0.5,0.5,15,0.1706731735007611,0.27132015152758737,43.521659242694085
DANNV2-DEV-ARM_A2_DANN_NEGATIVE_MATCHED-L0.30-S3-S44,ARM_A2_DANN_NEGATIVE_MATCHED,0.3,S3,44,0.2571428571428571,0.25097260670623966,0.8809118655970612,0.22217132074274937,0.22634920634920636,0.14579534241633232,0.14285714285714285,0.6945238095238095,0.6919047619047619,2,0.028964806976859298,0.057580754909883125,0.9848034372132162
DANNV2-DEV-ARM_A2_DANN_NEGATIVE_MATCHED-L0.30-S3-S45,ARM_A2_DANN_NEGATIVE_MATCHED,0.3,S3,45,0.31238095238095237,0.30201040343423985,0.8665423090805963,0.2853762903762903,0.19523809523809524,0.14397863199095864,0.14285714285714285,0.5,0.5,12,0.14792813549135173,0.24968528342359583,30.17733964023575
