position,fold,seed,stage,epoch,train_total_loss,train_cross_entropy,train_coral,inner_validation_accuracy,inner_validation_macro_f1,improved,epochs_without_improvement
P1,3,42,inner_selection,3,1.8751248468671526,1.8751248468671526,0.0,0.21428571428571427,0.11194792438787059,True,0
P1,3,42,inner_selection,4,1.7985406248910087,1.7985406248910087,0.0,0.21285714285714286,0.12612958286899237,True,0
P1,3,42,inner_selection,5,1.723004311152867,1.723004311152867,0.0,0.3457142857142857,0.30296139720616805,True,0
P1,3,42,inner_selection,6,1.6315378536496843,1.6315378536496843,0.0,0.21285714285714286,0.10300494055130945,False,1
P1,3,42,inner_selection,7,1.5034566865648542,1.5034566865648542,0.0,0.21428571428571427,0.17798725780222613,False,2
P1,3,42,inner_selection,8,1.3521781056267874,1.3521781056267874,0.0,0.14857142857142858,0.10167067845144409,False,3
P1,3,42,inner_selection,9,1.2226010397502354,1.2226010397502354,0.0,0.14285714285714285,0.08801766320563312,False,4
P1,3,42,inner_selection,10,1.0826820925303868,1.0826820925303868,0.0,0.1442857142857143,0.11403621876710283,False,5
P1,3,42,inner_selection,11,0.9394320491382054,0.9394320491382054,0.0,0.21571428571428572,0.1716694896044849,False,6
P1,3,42,inner_selection,12,0.8055256421225412,0.8055256421225412,0.0,0.09857142857142857,0.10163703539353483,False,7
P1,3,42,inner_selection,13,0.6954228172983442,0.6954228172983442,0.0,0.2814285714285714,0.2216337436778318,False,8
P1,3,42,outer_refit,1,1.998528565225147,1.998528565225147,0.0,,,,
P1,3,42,outer_refit,2,1.884911788304647,1.884911788304647,0.0,,,,
P1,3,42,outer_refit,3,1.7902854883103143,1.7902854883103143,0.0,,,,
P1,3,42,outer_refit,4,1.6790255705515544,1.6790255705515544,0.0,,,,
P1,3,42,outer_refit,5,1.5452300432750157,1.5452300432750157,0.0,,,,
P1,3,43,inner_selection,1,2.0776224293027608,2.0776224293027608,0.0,0.14285714285714285,0.03571428571428571,True,0
P1,3,43,inner_selection,2,1.9124694095339094,1.9124694095339094,0.0,0.21428571428571427,0.09264941931828911,True,0
P1,3,43,inner_selection,3,1.822425023487636,1.822425023487636,0.0,0.14857142857142858,0.04908424908424908,False,1
P1,3,43,inner_selection,4,1.7570602539607456,1.7570602539607456,0.0,0.14285714285714285,0.0949224779987494,True,0
P1,3,43,inner_selection,5,1.6387367936543056,1.6387367936543056,0.0,0.0,0.0,False,1
P1,3,43,inner_selection,6,1.5116514389855522,1.5116514389855522,0.0,0.34,0.29130254373190895,True,0
P1,3,43,inner_selection,7,1.3574505574362619,1.3574505574362619,0.0,0.21428571428571427,0.18366246145645038,False,1
P1,3,43,inner_selection,8,1.2140501288005283,1.2140501288005283,0.0,0.14285714285714285,0.13676633444075303,False,2
P1,3,43,inner_selection,9,1.1035534409114294,1.1035534409114294,0.0,0.07142857142857142,0.022251891410769914,False,3
P1,3,43,inner_selection,10,0.9641615908486503,0.9641615908486503,0.0,0.28,0.18695173059618408,False,4
P1,3,43,inner_selection,11,0.8776123428344726,0.8776123428344726,0.0,0.2857142857142857,0.1794238683127572,False,5
P1,3,43,inner_selection,12,0.7616019071851458,0.7616019071851458,0.0,0.07142857142857142,0.04081632653061224,False,6
P1,3,43,inner_selection,13,0.6466602662631443,0.6466602662631443,0.0,0.13714285714285715,0.10170487948265726,False,7
P1,3,43,inner_selection,14,0.5734295971052987,0.5734295971052987,0.0,0.27,0.1999214488458345,False,8
P1,3,43,outer_refit,1,2.0191505459376744,2.0191505459376744,0.0,,,,
P1,3,43,outer_refit,2,1.9010024731499808,1.9010024731499808,0.0,,,,
P1,3,43,outer_refit,3,1.8494346341632661,1.8494346341632661,0.0,,,,
P1,3,43,outer_refit,4,1.7577952541623796,1.7577952541623796,0.0,,,,
P1,3,43,outer_refit,5,1.628071197782244,1.628071197782244,0.0,,,,
P1,3,43,outer_refit,6,1.4988394553320747,1.4988394553320747,0.0,,,,
P1,3,44,inner_selection,1,2.0391196121488298,2.0391196121488298,0.0,0.07142857142857142,0.025693730729701953,True,0
P1,3,44,inner_selection,2,1.9279391813278197,1.9279391813278197,0.0,0.07142857142857142,0.031746031746031744,True,0
P1,3,44,inner_selection,3,1.876168123653957,1.876168123653957,0.0,0.2857142857142857,0.1864418546528311,True,0
P1,3,44,inner_selection,4,1.7776459544045584,1.7776459544045584,0.0,0.21428571428571427,0.13712976599574536,False,1
P1,3,44,inner_selection,5,1.6969417476654052,1.6969417476654052,0.0,0.0,0.0,False,2
P1,3,44,inner_selection,6,1.5913325466428485,1.5913325466428485,0.0,0.14285714285714285,0.10317460317460317,False,3
P1,3,44,inner_selection,7,1.4808758633477348,1.4808758633477348,0.0,0.22285714285714286,0.09943778364830995,False,4
P1,3,44,inner_selection,8,1.3679386418206352,1.3679386418206352,0.0,0.07142857142857142,0.023809523809523808,False,5
P1,3,44,inner_selection,9,1.2411935445240565,1.2411935445240565,0.0,0.07142857142857142,0.023809523809523808,False,6
P1,3,44,inner_selection,10,1.1231630665915353,1.1231630665915353,0.0,0.21285714285714286,0.1137383136425841,False,7
P1,3,44,inner_selection,11,1.0065255509104047,1.0065255509104047,0.0,0.14142857142857143,0.08151636723065295,False,8
P1,3,44,outer_refit,1,1.9985548764183407,1.9985548764183407,0.0,,,,
P1,3,44,outer_refit,2,1.900978672163827,1.900978672163827,0.0,,,,
P1,3,44,outer_refit,3,1.8148787228266399,1.8148787228266399,0.0,,,,
P1,3,45,inner_selection,1,2.0167551933016097,2.0167551933016097,0.0,0.14285714285714285,0.0406421459053038,True,0
P1,3,45,inner_selection,2,1.9110146018436978,1.9110146018436978,0.0,0.14285714285714285,0.03616636528028933,False,1
P1,3,45,inner_selection,3,1.8349202510288785,1.8349202510288785,0.0,0.14285714285714285,0.04395604395604396,True,0
P1,3,45,inner_selection,4,1.7716882235663278,1.7716882235663278,0.0,0.2757142857142857,0.19049165120593692,True,0
P1,3,45,inner_selection,5,1.6673547717503139,1.6673547717503139,0.0,0.2857142857142857,0.2632307130792018,True,0
P1,3,45,inner_selection,6,1.555558261871338,1.555558261871338,0.0,0.2757142857142857,0.1714399754812867,False,1
P1,3,45,inner_selection,7,1.4413485779081072,1.4413485779081072,0.0,0.22,0.15424810658380755,False,2
P1,3,45,inner_selection,8,1.305605274609157,1.305605274609157,0.0,0.2857142857142857,0.2191189056177248,False,3
P1,3,45,inner_selection,9,1.177046343939645,1.177046343939645,0.0,0.4942857142857143,0.5264864387313366,True,0
P1,3,45,inner_selection,10,1.0486557463237218,1.0486557463237218,0.0,0.2857142857142857,0.2169655521300944,False,1
P1,3,45,inner_selection,11,0.9547599812916346,0.9547599812916346,0.0,0.42857142857142855,0.42380952380952375,False,2
P1,3,45,inner_selection,12,0.8158130141666957,0.8158130141666957,0.0,0.4857142857142857,0.49484425349087,False,3
P1,3,45,inner_selection,13,0.706232442515237,0.706232442515237,0.0,0.42857142857142855,0.44761904761904764,False,4
P1,3,45,inner_selection,14,0.6120890406199864,0.6120890406199864,0.0,0.2857142857142857,0.28846641105217696,False,5
P1,3,45,inner_selection,15,0.5154658506597791,0.5154658506597791,0.0,0.4185714285714286,0.3841362632009325,False,6
P1,3,45,inner_selection,16,0.4423173829487392,0.4423173829487392,0.0,0.3585714285714286,0.317344057985833,False,7
P1,3,45,inner_selection,17,0.3604072153568268,0.3604072153568268,0.0,0.28714285714285714,0.2389038903890389,False,8
P1,3,45,outer_refit,1,1.9970152466637747,1.9970152466637747,0.0,,,,
P1,3,45,outer_refit,2,1.8935929000945317,1.8935929000945317,0.0,,,,
P1,3,45,outer_refit,3,1.821977515901838,1.821977515901838,0.0,,,,
P1,3,45,outer_refit,4,1.7062440715517317,1.7062440715517317,0.0,,,,
P1,3,45,outer_refit,5,1.5786364375977289,1.5786364375977289,0.0,,,,
P1,3,45,outer_refit,6,1.4575266776766096,1.4575266776766096,0.0,,,,
P1,3,45,outer_refit,7,1.337028247969491,1.337028247969491,0.0,,,,
P1,3,45,outer_refit,8,1.1929580561319988,1.1929580561319988,0.0,,,,
P1,3,45,outer_refit,9,1.064061598777771,1.064061598777771,0.0,,,,
P1,3,46,inner_selection,1,2.0048651470456806,2.0048651470456806,0.0,0.13428571428571429,0.05975324353943508,True,0
P1,3,46,inner_selection,2,1.892327730996268,1.892327730996268,0.0,0.14285714285714285,0.03571428571428571,False,1
P1,3,46,inner_selection,3,1.827353435925075,1.827353435925075,0.0,0.13857142857142857,0.07090777594374717,True,0
P1,3,46,inner_selection,4,1.7421229083197458,1.7421229083197458,0.0,0.14285714285714285,0.06679035250463822,False,1
P1,3,46,inner_selection,5,1.6209358746664864,1.6209358746664864,0.0,0.14285714285714285,0.06758647888757427,False,2
P1,3,46,inner_selection,6,1.4861185339518956,1.4861185339518956,0.0,0.2814285714285714,0.22382808321686617,True,0
P1,3,46,inner_selection,7,1.3340536287852696,1.3340536287852696,0.0,0.2814285714285714,0.22190476190476188,False,1
P1,3,46,inner_selection,8,1.1745767395836966,1.1745767395836966,0.0,0.2914285714285714,0.25115304298183677,True,0
P1,3,46,inner_selection,9,1.0202540172849384,1.0202540172849384,0.0,0.2914285714285714,0.2893516476803998,True,0
P1,3,46,inner_selection,10,0.8802687379292079,0.8802687379292079,0.0,0.26,0.24439231751905202,False,1
P1,3,46,inner_selection,11,0.7715297995294843,0.7715297995294843,0.0,0.14285714285714285,0.06723078523665552,False,2
P1,3,46,inner_selection,12,0.6854974705832345,0.6854974705832345,0.0,0.2785714285714286,0.24242141240012602,False,3
P1,3,46,inner_selection,13,0.5824344178608486,0.5824344178608486,0.0,0.2842857142857143,0.26959825890181405,False,4
P1,3,46,inner_selection,14,0.5057796566826956,0.5057796566826956,0.0,0.21428571428571427,0.16660278187423255,False,5
P1,3,46,inner_selection,15,0.41872467739241465,0.41872467739241465,0.0,0.2857142857142857,0.2838468720821662,False,6
P1,3,46,inner_selection,16,0.35138642975262235,0.35138642975262235,0.0,0.22,0.20900107411385607,False,7
P1,3,46,inner_selection,17,0.31425898568970817,0.31425898568970817,0.0,0.2914285714285714,0.2877584762777695,False,8
P1,3,46,outer_refit,1,2.019098532313392,2.019098532313392,0.0,,,,
P1,3,46,outer_refit,2,1.9261092183703468,1.9261092183703468,0.0,,,,
P1,3,46,outer_refit,3,1.8610573573339553,1.8610573573339553,0.0,,,,
P1,3,46,outer_refit,4,1.7816803462164743,1.7816803462164743,0.0,,,,
P1,3,46,outer_refit,5,1.704290906361171,1.704290906361171,0.0,,,,
P1,3,46,outer_refit,6,1.5681699403127034,1.5681699403127034,0.0,,,,
P1,3,46,outer_refit,7,1.4416615211395991,1.4416615211395991,0.0,,,,
P1,3,46,outer_refit,8,1.2810422129858108,1.2810422129858108,0.0,,,,
P1,3,46,outer_refit,9,1.1387920338766915,1.1387920338766915,0.0,,,,
P2,1,42,inner_selection,1,2.067205241067069,2.067205241067069,0.0,0.14285714285714285,0.03571428571428571,True,0
P2,1,42,inner_selection,2,1.9067956495285034,1.9067956495285034,0.0,0.14285714285714285,0.03571428571428571,False,1
P2,1,42,inner_selection,3,1.852889336858477,1.852889336858477,0.0,0.14285714285714285,0.03571428571428571,False,2
P2,1,42,inner_selection,4,1.7787156847545078,1.7787156847545078,0.0,0.07142857142857142,0.02197802197802198,False,3
P2,1,42,inner_selection,5,1.7011707544326782,1.7011707544326782,0.0,0.14285714285714285,0.03571428571428571,False,4
P2,1,42,inner_selection,6,1.6039282921382358,1.6039282921382358,0.0,0.14285714285714285,0.05340453938584779,True,0
P2,1,42,inner_selection,7,1.462750199181693,1.462750199181693,0.0,0.14285714285714285,0.05194805194805195,False,1
P2,1,42,inner_selection,8,1.3159700802394323,1.3159700802394323,0.0,0.07142857142857142,0.03571428571428571,False,2
P2,1,42,inner_selection,9,1.177000025340489,1.177000025340489,0.0,0.14285714285714285,0.08311688311688312,True,0
P2,1,42,inner_selection,10,1.0130358181680952,1.0130358181680952,0.0,0.07142857142857142,0.09523809523809523,True,0
P2,1,42,inner_selection,11,0.8687478794370379,0.8687478794370379,0.0,0.0,0.0,False,1
P2,1,42,inner_selection,12,0.7707710981369018,0.7707710981369018,0.0,0.0,0.0,False,2
P2,1,42,inner_selection,13,0.669428790978023,0.669428790978023,0.0,0.0,0.0,False,3
P2,1,42,inner_selection,14,0.5705275661604745,0.5705275661604745,0.0,0.07142857142857142,0.028571428571428574,False,4
P2,1,42,inner_selection,15,0.5091493480546134,0.5091493480546134,0.0,0.07142857142857142,0.028571428571428574,False,5
P2,1,42,inner_selection,16,0.43108828851154873,0.43108828851154873,0.0,0.07142857142857142,0.0564652738565782,False,6
P2,1,42,inner_selection,17,0.3700645136833191,0.3700645136833191,0.0,0.0,0.0,False,7
P2,1,42,inner_selection,18,0.3023260310717991,0.3023260310717991,0.0,0.04857142857142857,0.022383146807109938,False,8
P2,1,42,outer_refit,1,2.0084725166502455,2.0084725166502455,0.0,,,,
P2,1,42,outer_refit,2,1.9197388626280285,1.9197388626280285,0.0,,,,
P2,1,42,outer_refit,3,1.8552790909721737,1.8552790909721737,0.0,,,,
P2,1,42,outer_refit,4,1.7961860515957786,1.7961860515957786,0.0,,,,
P2,1,42,outer_refit,5,1.6984745568320865,1.6984745568320865,0.0,,,,
P2,1,42,outer_refit,6,1.5670449622472127,1.5670449622472127,0.0,,,,
P2,1,42,outer_refit,7,1.3926577913193476,1.3926577913193476,0.0,,,,
P2,1,42,outer_refit,8,1.2592286468687512,1.2592286468687512,0.0,,,,
P2,1,42,outer_refit,9,1.0814593737465994,1.0814593737465994,0.0,,,,
P2,1,42,outer_refit,10,0.9354930581365313,0.9354930581365313,0.0,,,,
P2,1,43,inner_selection,1,2.1011347007751464,2.1011347007751464,0.0,0.14285714285714285,0.03571428571428571,True,0
P2,1,43,inner_selection,2,1.9215516676221576,1.9215516676221576,0.0,0.21428571428571427,0.1010989010989011,True,0
P2,1,43,inner_selection,3,1.8700321333748953,1.8700321333748953,0.0,0.21428571428571427,0.09523809523809523,False,1
P2,1,43,inner_selection,4,1.8067553193228585,1.8067553193228585,0.0,0.07142857142857142,0.028176951253874333,False,2
P2,1,43,inner_selection,5,1.734349138396127,1.734349138396127,0.0,0.14285714285714285,0.04087471898630697,False,3
P2,1,43,inner_selection,6,1.6371111467906407,1.6371111467906407,0.0,0.07142857142857142,0.04081632653061224,False,4
P2,1,43,inner_selection,7,1.513518122264317,1.513518122264317,0.0,0.3557142857142857,0.22412390434356458,True,0
P2,1,43,inner_selection,8,1.3580862583432878,1.3580862583432878,0.0,0.21571428571428572,0.11093073023118391,False,1
P2,1,43,inner_selection,9,1.216114822115217,1.216114822115217,0.0,0.21,0.1607370400092308,False,2
P2,1,43,inner_selection,10,1.0647830642972673,1.0647830642972673,0.0,0.21571428571428572,0.14712000627663277,False,3
P2,1,43,inner_selection,11,0.9401567271777562,0.9401567271777562,0.0,0.28714285714285714,0.19543750468842566,False,4
P2,1,43,inner_selection,12,0.8305814211709158,0.8305814211709158,0.0,0.35285714285714287,0.2457210506505529,True,0
P2,1,43,inner_selection,13,0.7177634848867144,0.7177634848867144,0.0,0.20142857142857143,0.11236859563229662,False,1
P2,1,43,inner_selection,14,0.6330702931540353,0.6330702931540353,0.0,0.35428571428571426,0.27925173734070324,True,0
P2,1,43,inner_selection,15,0.5406756254604884,0.5406756254604884,0.0,0.21285714285714286,0.09772769046962594,False,1
P2,1,43,inner_selection,16,0.45014806168419974,0.45014806168419974,0.0,0.21,0.13364396670044512,False,2
P2,1,43,inner_selection,17,0.38986681921141486,0.38986681921141486,0.0,0.42428571428571427,0.33095763452283894,True,0
P2,1,43,inner_selection,18,0.3272715067863464,0.3272715067863464,0.0,0.2857142857142857,0.22932330827067668,False,1
P2,1,43,inner_selection,19,0.2705747944116592,0.2705747944116592,0.0,0.2857142857142857,0.21545253863134659,False,2
P2,1,43,inner_selection,20,0.22581078605992452,0.22581078605992452,0.0,0.2842857142857143,0.2026143790849673,False,3
P2,1,43,inner_selection,21,0.19329153784683772,0.19329153784683772,0.0,0.28,0.2769270516209292,False,4
P2,1,43,inner_selection,22,0.16473473276410783,0.16473473276410783,0.0,0.21285714285714286,0.18208175305520438,False,5
P2,1,43,inner_selection,23,0.14298641230378833,0.14298641230378833,0.0,0.2842857142857143,0.23985755375975895,False,6
P2,1,43,inner_selection,24,0.12683077045849392,0.12683077045849392,0.0,0.21571428571428572,0.115843230472489,False,7
P2,1,43,inner_selection,25,0.11087891148669379,0.11087891148669379,0.0,0.21571428571428572,0.10635584417819374,False,8
P2,1,43,outer_refit,1,2.022947916757493,2.022947916757493,0.0,,,,
P2,1,43,outer_refit,2,1.9108304811659313,1.9108304811659313,0.0,,,,
P2,1,43,outer_refit,3,1.8715150767280941,1.8715150767280941,0.0,,,,
P2,1,43,outer_refit,4,1.8066143587657384,1.8066143587657384,0.0,,,,
P2,1,43,outer_refit,5,1.7182958900360834,1.7182958900360834,0.0,,,,
P2,1,43,outer_refit,6,1.615205554735093,1.615205554735093,0.0,,,,
P2,1,43,outer_refit,7,1.4631276870909191,1.4631276870909191,0.0,,,,
P2,1,43,outer_refit,8,1.3331656551361084,1.3331656551361084,0.0,,,,
P2,1,43,outer_refit,9,1.1913522055035546,1.1913522055035546,0.0,,,,
P2,1,43,outer_refit,10,1.06175716036842,1.06175716036842,0.0,,,,
P2,1,43,outer_refit,11,0.8904603600502015,0.8904603600502015,0.0,,,,
P2,1,43,outer_refit,12,0.7929372440065656,0.7929372440065656,0.0,,,,
P2,1,43,outer_refit,13,0.7060316433225359,0.7060316433225359,0.0,,,,
P2,1,43,outer_refit,14,0.5682600591296242,0.5682600591296242,0.0,,,,
P2,1,43,outer_refit,15,0.5010240973745074,0.5010240973745074,0.0,,,,
P2,1,43,outer_refit,16,0.3984793198108673,0.3984793198108673,0.0,,,,
P2,1,43,outer_refit,17,0.3343422432172866,0.3343422432172866,0.0,,,,
P2,1,44,inner_selection,1,2.0343448856898716,2.0343448856898716,0.0,0.14285714285714285,0.043888523151195964,True,0
P2,1,44,inner_selection,2,1.9192956188746861,1.9192956188746861,0.0,0.004285714285714286,0.0014214641080312722,False,1
P2,1,44,inner_selection,3,1.8568932696751186,1.8568932696751186,0.0,0.14285714285714285,0.03686635944700461,False,2
P2,1,44,inner_selection,4,1.8086290046146938,1.8086290046146938,0.0,0.14285714285714285,0.066860164936598,True,0
P2,1,44,inner_selection,5,1.7391224091393607,1.7391224091393607,0.0,0.12428571428571429,0.0607329442603985,False,1
P2,1,44,inner_selection,6,1.6308314752578736,1.6308314752578736,0.0,0.07142857142857142,0.025926886180969666,False,2
P2,1,44,inner_selection,7,1.510750811440604,1.510750811440604,0.0,0.14285714285714285,0.09340659340659341,True,0
P2,1,44,inner_selection,8,1.3507370628629412,1.3507370628629412,0.0,0.07142857142857142,0.05737234652897304,False,1
P2,1,44,inner_selection,9,1.2256562519073486,1.2256562519073486,0.0,0.07142857142857142,0.023929169657812877,False,2
P2,1,44,inner_selection,10,1.077312331199646,1.077312331199646,0.0,0.14285714285714285,0.0358487184083169,False,3
P2,1,44,inner_selection,11,0.9402654188019889,0.9402654188019889,0.0,0.07142857142857142,0.026116479498563595,False,4
P2,1,44,inner_selection,12,0.8153637157167707,0.8153637157167707,0.0,0.07142857142857142,0.047619047619047616,False,5
P2,1,44,inner_selection,13,0.7052996741022383,0.7052996741022383,0.0,0.07142857142857142,0.03562522265764161,False,6
P2,1,44,inner_selection,14,0.5866215358461653,0.5866215358461653,0.0,0.07142857142857142,0.047619047619047616,False,7
P2,1,44,inner_selection,15,0.51861504980496,0.51861504980496,0.0,0.0,0.0,False,8
P2,1,44,outer_refit,1,2.00293847878774,2.00293847878774,0.0,,,,
P2,1,44,outer_refit,2,1.922082440512521,1.922082440512521,0.0,,,,
P2,1,44,outer_refit,3,1.8618941064107986,1.8618941064107986,0.0,,,,
P2,1,44,outer_refit,4,1.7759691812878564,1.7759691812878564,0.0,,,,
P2,1,44,outer_refit,5,1.6648372334525698,1.6648372334525698,0.0,,,,
P2,1,44,outer_refit,6,1.5867537334987096,1.5867537334987096,0.0,,,,
P2,1,44,outer_refit,7,1.4140486185891288,1.4140486185891288,0.0,,,,
P2,1,45,inner_selection,1,2.0460664245060514,2.0460664245060514,0.0,0.14285714285714285,0.03571428571428571,True,0
P2,1,45,inner_selection,2,1.9510268184116908,1.9510268184116908,0.0,0.14285714285714285,0.03571428571428571,False,1
P2,1,45,inner_selection,3,1.9008668041229249,1.9008668041229249,0.0,0.14285714285714285,0.10088365243004417,True,0
P2,1,45,inner_selection,4,1.8552190984998431,1.8552190984998431,0.0,0.14714285714285713,0.04521438516533611,False,1
P2,1,45,inner_selection,5,1.8018570504869733,1.8018570504869733,0.0,0.07142857142857142,0.02040816326530612,False,2
P2,1,45,inner_selection,6,1.7282012980324881,1.7282012980324881,0.0,0.21428571428571427,0.1090909090909091,True,0
P2,1,45,inner_selection,7,1.644469303403582,1.644469303403582,0.0,0.14285714285714285,0.040992006558721046,False,1
P2,1,45,inner_selection,8,1.5445667164666312,1.5445667164666312,0.0,0.007142857142857143,0.0034750556508512773,False,2
P2,1,45,inner_selection,9,1.416971423966544,1.416971423966544,0.0,0.015714285714285715,0.008796487006568775,False,3
P2,1,45,inner_selection,10,1.2637380388804844,1.2637380388804844,0.0,0.21428571428571427,0.10628546141324104,False,4
P2,1,45,inner_selection,11,1.1441814749581474,1.1441814749581474,0.0,0.21428571428571427,0.14047619047619048,True,0
P2,1,45,inner_selection,12,1.032450430733817,1.032450430733817,0.0,0.14285714285714285,0.0933735026429449,False,1
P2,1,45,inner_selection,13,0.8733161922863552,0.8733161922863552,0.0,0.07142857142857142,0.025974025974025976,False,2
P2,1,45,inner_selection,14,0.763330706187657,0.763330706187657,0.0,0.21428571428571427,0.17188696574033951,True,0
P2,1,45,inner_selection,15,0.6497021586554391,0.6497021586554391,0.0,0.21428571428571427,0.17857142857142858,True,0
P2,1,45,inner_selection,16,0.552864329474313,0.552864329474313,0.0,0.21428571428571427,0.16667381023816666,False,1
P2,1,45,inner_selection,17,0.4742950781754085,0.4742950781754085,0.0,0.14285714285714285,0.06754136710083847,False,2
P2,1,45,inner_selection,18,0.4099595786843981,0.4099595786843981,0.0,0.14285714285714285,0.08286185761433286,False,3
P2,1,45,inner_selection,19,0.3629495746748788,0.3629495746748788,0.0,0.1442857142857143,0.11285181595102738,False,4
P2,1,45,inner_selection,20,0.29128704258373805,0.29128704258373805,0.0,0.21571428571428572,0.1532070219565064,False,5
P2,1,45,inner_selection,21,0.23556259666170393,0.23556259666170393,0.0,0.14285714285714285,0.0806004219869766,False,6
P2,1,45,inner_selection,22,0.20900074294635226,0.20900074294635226,0.0,0.07142857142857142,0.028401022436807727,False,7
P2,1,45,inner_selection,23,0.18356262402875081,0.18356262402875081,0.0,0.14285714285714285,0.04395604395604396,False,8
P2,1,45,outer_refit,1,2.017614536058335,2.017614536058335,0.0,,,,
P2,1,45,outer_refit,2,1.9235925876526605,1.9235925876526605,0.0,,,,
P2,1,45,outer_refit,3,1.8811764476412818,1.8811764476412818,0.0,,,,
P2,1,45,outer_refit,4,1.8107723340534028,1.8107723340534028,0.0,,,,
P2,1,45,outer_refit,5,1.7328177252269927,1.7328177252269927,0.0,,,,
P2,1,45,outer_refit,6,1.6116405509767078,1.6116405509767078,0.0,,,,
P2,1,45,outer_refit,7,1.5146635552815029,1.5146635552815029,0.0,,,,
P2,1,45,outer_refit,8,1.3425913104556855,1.3425913104556855,0.0,,,,
P2,1,45,outer_refit,9,1.1681249386923653,1.1681249386923653,0.0,,,,
P2,1,45,outer_refit,10,1.0096841703142438,1.0096841703142438,0.0,,,,
P2,1,45,outer_refit,11,0.8838599338985624,0.8838599338985624,0.0,,,,
P2,1,45,outer_refit,12,0.7376060172489711,0.7376060172489711,0.0,,,,
P2,1,45,outer_refit,13,0.723121665318807,0.723121665318807,0.0,,,,
P2,1,45,outer_refit,14,0.59095958675657,0.59095958675657,0.0,,,,
P2,1,45,outer_refit,15,0.4652092216696058,0.4652092216696058,0.0,,,,
P2,1,46,inner_selection,1,1.9954142584119525,1.9954142584119525,0.0,0.14285714285714285,0.03571428571428571,True,0
P2,1,46,inner_selection,2,1.9139779159000943,1.9139779159000943,0.0,0.14285714285714285,0.03571428571428571,False,1
P2,1,46,inner_selection,3,1.840770982333592,1.840770982333592,0.0,0.14,0.041169705897497764,True,0
P2,1,46,inner_selection,4,1.7766586208343507,1.7766586208343507,0.0,0.1442857142857143,0.06730491282584664,True,0
P2,1,46,inner_selection,5,1.6903825889314923,1.6903825889314923,0.0,0.07142857142857142,0.02201188641866608,False,1
P2,1,46,inner_selection,6,1.563720271246774,1.563720271246774,0.0,0.0,0.0,False,2
P2,1,46,inner_selection,7,1.4008724417005267,1.4008724417005267,0.0,0.2857142857142857,0.17970878895970996,True,0
P2,1,46,inner_selection,8,1.2361484009878976,1.2361484009878976,0.0,0.21428571428571427,0.12925170068027209,False,1
P2,1,46,inner_selection,9,1.0643638907160078,1.0643638907160078,0.0,0.21428571428571427,0.12256593181685281,False,2
P2,1,46,inner_selection,10,0.9301026558876038,0.9301026558876038,0.0,0.1442857142857143,0.11070874353282065,False,3
P2,1,46,inner_selection,11,0.8525852472441537,0.8525852472441537,0.0,0.14285714285714285,0.08342284282133905,False,4
P2,1,46,inner_selection,12,0.706999467100416,0.706999467100416,0.0,0.14285714285714285,0.07662012173290368,False,5
P2,1,46,inner_selection,13,0.6093182407106672,0.6093182407106672,0.0,0.1442857142857143,0.06552561879336612,False,6
P2,1,46,inner_selection,14,0.5095990654400416,0.5095990654400416,0.0,0.07285714285714286,0.04207158268277687,False,7
P2,1,46,inner_selection,15,0.4149209616865431,0.4149209616865431,0.0,0.14285714285714285,0.06349206349206349,False,8
P2,1,46,outer_refit,1,2.031803046408154,2.031803046408154,0.0,,,,
P2,1,46,outer_refit,2,1.9451687254224506,1.9451687254224506,0.0,,,,
P2,1,46,outer_refit,3,1.900993078549703,1.900993078549703,0.0,,,,
P2,1,46,outer_refit,4,1.8522353244963146,1.8522353244963146,0.0,,,,
P2,1,46,outer_refit,5,1.8104208303633191,1.8104208303633191,0.0,,,,
P2,1,46,outer_refit,6,1.722792949903579,1.722792949903579,0.0,,,,
P2,1,46,outer_refit,7,1.6248263992582048,1.6248263992582048,0.0,,,,
P2,2,42,inner_selection,1,2.0228721026011875,2.0228721026011875,0.0,0.14285714285714285,0.03571428571428571,True,0
P2,2,42,inner_selection,2,1.9500991337639946,1.9500991337639946,0.0,0.14285714285714285,0.06425390860095681,True,0
P2,2,42,inner_selection,3,1.8995986768177577,1.8995986768177577,0.0,0.07142857142857142,0.020437359493153485,False,1
P2,2,42,inner_selection,4,1.8439473594938005,1.8439473594938005,0.0,0.1442857142857143,0.06412784647134566,False,2
P2,2,42,inner_selection,5,1.7981601156507219,1.7981601156507219,0.0,0.14285714285714285,0.0406421459053038,False,3
P2,2,42,inner_selection,6,1.724191141809736,1.724191141809736,0.0,0.0,0.0,False,4
P2,2,42,inner_selection,7,1.6371313755852837,1.6371313755852837,0.0,0.07142857142857142,0.02197802197802198,False,5
P2,2,42,inner_selection,8,1.5432800660814558,1.5432800660814558,0.0,0.07571428571428572,0.03385123994928875,False,6
P2,2,42,inner_selection,9,1.4216107715879167,1.4216107715879167,0.0,0.07571428571428572,0.049511195206559444,False,7
P2,2,42,inner_selection,10,1.2754877574103218,1.2754877574103218,0.0,0.07142857142857142,0.047619047619047616,False,8
P2,2,42,outer_refit,1,2.0168501122792564,2.0168501122792564,0.0,,,,
P2,2,42,outer_refit,2,1.9310826830636887,1.9310826830636887,0.0,,,,
P2,2,43,inner_selection,1,2.095152418272836,2.095152418272836,0.0,0.14142857142857143,0.07907972177635099,True,0
